"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3212","2018-02-26 17:29:49","A3212","2019-10-25 15:40:16","11"
"2","2","1","A3212","2018-01-25 14:42:51","A3212","2019-10-25 15:40:47","16"
"3","2","2","A3212","2018-01-25 14:42:51","A3212","2019-10-25 15:41:13","14"
"4","3","1","A1589","2018-02-19 16:24:55","A1589","2018-08-09 11:30:51","2"
"5","1","0","A3271","2018-02-27 11:41:16","A3271","2019-10-25 15:58:32","12"
"6","4","0","A3211","2019-08-30 14:46:27","A3211","2019-12-24 15:37:45","8"
"7","5","0","A3211","2019-08-30 14:48:37","A3211","2019-12-24 15:38:28","8"
"8","5","0","A3211","2019-08-30 14:49:18","A3211","2019-12-24 15:47:51","8"
"9","4","0","A3211","2019-08-30 14:50:26","A3211","2019-12-24 15:48:32","8"
"10","6","1","A3210","2020-03-23 17:14:04","A3210","2020-04-01 10:45:59","2"
"11","7","1","A3210","2020-03-23 17:14:18","A3210","2020-04-01 10:46:27","2"
"12","6","2","A3210","2020-03-23 17:14:09","A3210","2020-04-01 10:51:16","2"
"13","7","2","A3210","2020-03-23 17:14:19","A3210","2020-04-01 10:47:25","2"
"14","8","1","A3210","2020-03-23 17:14:50","A3210",\N,"1"
"15","9","1","A3210","2020-03-23 17:15:10","A3210",\N,"1"
"16","9","2","A3210","2020-03-23 17:15:12","A3210",\N,"1"
"17","8","2","A3210","2020-03-23 17:14:51","A3210",\N,"1"
