"HOLIDAY","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"2018-08-13","A1589","2018-04-06 17:38:33","A1589","2018-04-06 17:38:33","1"
"2018-08-14","A1589","2018-04-06 17:38:33","A1589","2018-04-06 17:38:33","1"
"2018-08-15","A1589","2018-04-06 17:38:33","A1589","2018-04-06 17:38:33","1"
"2018-12-25","A1589","2018-12-10 10:09:49","A1589","2018-12-10 10:09:49","1"
"2018-12-26","A1589","2018-12-10 10:09:49","A1589","2018-12-10 10:09:49","1"
"2018-12-27","A1589","2018-12-10 10:09:49","A1589","2018-12-10 10:09:49","1"
"2018-12-28","A1589","2018-12-10 10:09:49","A1589","2018-12-10 10:09:49","1"
"2018-12-29","A1589","2018-12-10 10:09:49","A1589","2018-12-10 10:09:49","1"
"2018-12-30","A1589","2018-04-06 17:38:55","A1589","2018-04-06 17:38:55","1"
"2018-12-31","A1589","2018-04-06 17:38:55","A1589","2018-04-06 17:38:55","1"
"2019-01-01","A1589","2018-04-06 17:38:55","A1589","2018-04-06 17:38:55","1"
"2019-01-02","A1589","2018-04-06 17:38:55","A1589","2018-04-06 17:38:55","1"
"2019-01-03","A1589","2018-04-06 17:38:55","A1589","2018-04-06 17:38:55","1"
"2019-12-04","B38206","2019-11-30 19:17:58","B38206","2019-11-30 19:17:58","1"
"2019-12-18","B38206","2019-11-30 19:17:58","B38206","2019-11-30 19:17:58","1"
"2019-12-30","A3249","2019-10-25 11:51:20","A3249","2019-10-25 11:51:20","1"
"2019-12-31","A3249","2019-10-25 11:51:20","A3249","2019-10-25 11:51:20","1"
"2020-01-01","A3249","2019-10-25 11:51:20","A3249","2019-10-25 11:51:20","1"
"2020-01-02","A3249","2019-10-25 11:51:20","A3249","2019-10-25 11:51:20","1"
"2020-01-03","A3249","2019-10-25 11:51:20","A3249","2019-10-25 11:51:20","1"
"2020-01-04","B38206","2019-11-30 19:17:58","B38206","2019-11-30 19:17:58","1"
"2020-01-15","B38206","2019-11-30 19:17:58","B38206","2019-11-30 19:17:58","1"
"2020-01-29","B38206","2019-11-30 19:17:58","B38206","2019-11-30 19:17:58","1"
"2020-02-09","B38206","2019-11-30 19:17:58","B38206","2019-11-30 19:17:58","1"
"2020-02-11","B38206","2019-12-10 09:00:03","B38206","2019-12-10 09:00:03","1"
"2020-02-12","B38206","2019-11-30 19:17:58","B38206","2019-11-30 19:17:58","1"
"2020-02-26","B38206","2019-11-30 19:17:58","B38206","2019-11-30 19:17:58","1"
"2020-03-11","B38206","2019-11-30 19:17:58","B38206","2019-11-30 19:17:58","1"
"2020-03-25","B38206","2019-11-30 19:17:58","B38206","2019-11-30 19:17:58","1"
"2020-04-08","B38206","2019-11-30 19:17:58","B38206","2019-11-30 19:17:58","1"
"2020-04-22","B38206","2019-11-30 19:17:58","B38206","2019-11-30 19:17:58","1"
