"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3251","2018-09-21 12:58:17","A3251","2019-09-30 16:23:28","4"
"2","2","1","A3251","2018-09-21 12:58:54","A3251","2019-09-30 16:28:13","6"
"3","3","1","A3251","2018-09-21 13:00:05","A3251","2019-09-30 16:24:42","4"
"4","4","1","A3251","2018-09-21 13:00:51","A3251","2019-09-30 16:26:30","6"
"5","5","1","A3251","2018-09-21 13:01:37","A3251","2019-09-30 16:27:31","6"
"6","6","1","A3251","2018-09-21 13:02:20","A3251","2019-09-30 16:28:57","6"
"7","7","1","A3251","2018-09-21 13:03:00","A3251","2019-09-30 16:29:34","4"
"8","8","1","A3251","2018-09-21 13:03:37","A3251","2019-09-30 16:30:08","6"
"9","9","1","A3251","2018-09-21 13:03:51","A3251","2019-09-30 16:30:42","3"
"10","10","1","A2636","2018-09-21 13:04:22","A2636",\N,"1"
"11","11","1","A3271","2019-09-06 18:16:49","A3271","2019-11-20 12:33:40","5"
"12","12","1","A3271","2019-09-06 18:21:17","A3271","2019-11-20 12:34:16","4"
"13","13","1","A3271","2019-09-06 18:23:29","A3271","2019-11-20 12:35:01","3"
"14","14","1","A3271","2019-09-06 18:26:43","A3271","2019-11-20 12:35:36","4"
"15","15","1","A3271","2019-09-06 18:31:49","A3271","2019-11-20 12:36:35","3"
"16","16","1","A3271","2019-09-06 18:35:13","A3271","2019-11-20 12:37:18","4"
"17","17","1","A3271","2019-09-06 18:39:03","A3271","2019-11-20 12:39:21","3"
"18","18","1","A3271","2019-09-06 18:42:28","A3271","2019-11-20 12:40:12","5"
"19","19","1","A3271","2019-09-06 18:44:38","A3271","2019-11-20 12:40:53","3"
