"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2019-09-13","A3218","2019-09-13 17:28:19","A3218","2019-09-13 17:28:19","1"
"1","2019-09-17","A3218","2019-09-13 17:28:21","A3218","2019-09-13 17:28:21","1"
"1","2019-09-18","A3218","2019-09-13 17:28:21","A3218","2019-09-13 17:28:21","1"
"1","2019-09-19","A3218","2019-09-13 17:28:20","A3218","2019-09-13 17:28:20","1"
"1","2019-09-20","A3218","2019-09-13 17:28:19","A3218","2019-09-13 17:28:19","1"
"1","2019-09-24","A3218","2019-09-13 17:28:22","A3218","2019-09-13 17:28:22","1"
"1","2019-09-25","A3218","2019-09-13 17:28:23","A3218","2019-09-13 17:28:23","1"
"1","2019-09-26","A3218","2019-09-13 17:28:23","A3218","2019-09-13 17:28:23","1"
"1","2019-09-27","A3218","2019-09-13 17:28:24","A3218","2019-09-13 17:28:24","1"
"1","2019-09-30","A3218","2019-09-13 17:28:25","A3218","2019-09-13 17:28:25","1"
"2","2019-09-13","A3218","2019-09-13 17:28:34","A3218","2019-09-13 17:28:34","1"
"2","2019-09-17","A3218","2019-09-13 17:28:38","A3218","2019-09-13 17:28:38","1"
"2","2019-09-18","A3218","2019-09-13 17:28:37","A3218","2019-09-13 17:28:37","1"
"2","2019-09-19","A3218","2019-09-13 17:28:37","A3218","2019-09-13 17:28:37","1"
"2","2019-09-20","A3218","2019-09-13 17:28:36","A3218","2019-09-13 17:28:36","1"
"2","2019-09-24","A3218","2019-09-13 17:28:38","A3218","2019-09-13 17:28:38","1"
"2","2019-09-25","A3218","2019-09-13 17:28:39","A3218","2019-09-13 17:28:39","1"
"2","2019-09-26","A3218","2019-09-13 17:28:41","A3218","2019-09-13 17:28:41","1"
"2","2019-09-27","A3218","2019-09-13 17:28:40","A3218","2019-09-13 17:28:40","1"
"2","2019-09-30","A3218","2019-09-13 17:28:42","A3218","2019-09-13 17:28:42","1"
"3","2019-09-13","A3218","2019-09-13 17:28:54","A3218","2019-09-13 17:28:54","1"
"3","2019-09-17","A3218","2019-09-13 17:28:56","A3218","2019-09-13 17:28:56","1"
"3","2019-09-18","A3218","2019-09-13 17:28:56","A3218","2019-09-13 17:28:56","1"
"3","2019-09-19","A3218","2019-09-13 17:28:55","A3218","2019-09-13 17:28:55","1"
"3","2019-09-20","A3218","2019-09-13 17:28:54","A3218","2019-09-13 17:28:54","1"
"3","2019-09-24","A3218","2019-09-13 17:28:57","A3218","2019-09-13 17:28:57","1"
"3","2019-09-25","A3218","2019-09-13 17:28:58","A3218","2019-09-13 17:28:58","1"
"3","2019-09-26","A3218","2019-09-13 17:28:58","A3218","2019-09-13 17:28:58","1"
"3","2019-09-27","A3218","2019-09-13 17:28:59","A3218","2019-09-13 17:28:59","1"
"3","2019-09-30","A3218","2019-09-13 17:29:00","A3218","2019-09-13 17:29:00","1"
