"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"2","4","1","2017-09-26","2","ライン","帯",\N,\N,\N,\N,"0000","2300","1",\N,\N,"migration","2017-09-09 00:00:00","migration","2017-09-09 00:00:00","0","1"
"2","2",\N,"1","68","1","2017-12-14","4","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2017-10-18 13:05:48","B37713","2017-11-24 09:38:44","0","1"
"3","2",\N,"1","68","1","2017-12-14","4","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2017-10-18 13:05:48","B37713","2017-11-24 09:38:44","0","1"
"4","2",\N,"1","32","1","2017-12-16","6","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2017-11-03 11:38:00","B37713","2017-11-24 09:12:27","1","2"
"5","2",\N,"1","32","1","2017-12-16","6","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2017-11-03 11:38:00","B37713","2017-11-24 09:12:27","1","2"
"6","2",\N,"1","84","1","2018-01-27","6","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2017-11-23 11:05:44","B37713","2017-11-24 11:21:42","1","2"
"7","2",\N,"1","84","1","2018-01-27","6","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2017-11-23 11:05:44","B37713","2017-11-24 11:21:42","1","2"
"8","2",\N,"1","64","1","2017-12-11","1","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"B37713","2017-11-24 09:12:27","B37713","2017-11-24 09:38:43","0","1"
"9","2",\N,"1","64","1","2017-12-11","1","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","B37713","2017-11-24 09:12:27","B37713","2017-11-24 09:38:43","0","1"
"10","2",\N,"1","167","1","2018-01-24","3","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"B37713","2017-11-24 11:21:42","B37713","2017-11-28 15:00:06","0","1"
"11","2",\N,"1","167","1","2018-01-24","3","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","B37713","2017-11-24 11:21:42","B37713","2017-11-28 15:00:06","0","1"
"12","2",\N,"2","150","1","2018-02-05","1","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2017-11-28 17:12:47","A2062","2017-11-28 17:12:47","0","1"
"13","2",\N,"2","150","1","2018-02-05","1","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2017-11-28 17:12:47","A2062","2017-11-28 17:12:47","0","1"
"14","2",\N,"1","88","1","2018-02-05","1","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2017-11-30 10:12:17","A2062","2017-11-30 10:12:17","0","1"
"15","2",\N,"1","88","1","2018-02-05","1","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2017-11-30 10:12:17","A2062","2017-11-30 10:12:17","0","1"
"16","2",\N,"2","159","1","2018-02-09","5","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2017-12-07 15:34:49","A2062","2017-12-07 15:34:49","0","1"
"17","2",\N,"2","159","1","2018-02-09","5","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2017-12-07 15:34:49","A2062","2017-12-07 15:34:49","0","1"
"18","2",\N,"1","192","1","2018-02-10","6","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2017-12-26 12:56:51","B37713","2017-12-28 09:37:19","0","1"
"19","2",\N,"1","192","1","2018-02-10","6","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2017-12-26 12:56:51","B37713","2017-12-28 09:37:19","0","1"
"20","2",\N,"2","174","1","2018-03-13","2","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-01-12 21:52:54","B37713","2018-02-28 11:46:19","0","1"
"21","2",\N,"2","174","1","2018-03-13","2","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-01-12 21:52:54","B37713","2018-02-28 11:46:19","0","1"
"22","2",\N,"2","208","1","2018-06-11","1","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-04-08 00:55:27","CUSTUMER","2018-04-08 00:55:27","0","1"
"23","2",\N,"2","208","1","2018-06-11","1","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-04-08 00:55:27","CUSTUMER","2018-04-08 00:55:27","0","1"
"24","2",\N,"1","507","1","2018-09-28","5","標準","帯1","0",\N,"0","0","0000","2300","1","9",\N,"CUSTUMER","2018-07-30 22:08:55","B37713","2018-08-01 14:52:25","0","1"
"25","2",\N,"1","507","1","2018-09-28","5","標準","帯1","0",\N,"0","0","0000","2300","1","1","1","CUSTUMER","2018-07-30 22:08:55","B37713","2018-08-01 14:52:25","0","1"
"26","2",\N,"1","537","1","2018-11-05","1","標準","帯1","0",\N,"0","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-20 13:50:34","B37713","2018-10-05 09:27:57","0","1"
"27","2",\N,"1","537","1","2018-11-05","1","標準","帯1","0",\N,"0","0","0000","2300","1","1","1","CUSTUMER","2018-08-20 13:50:35","B37713","2018-10-05 09:27:57","0","1"
"28","2",\N,"1","432","1","2018-11-01","4","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-28 16:26:45","B37713","2018-08-28 17:30:24","1","2"
"29","2",\N,"1","432","1","2018-11-01","4","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-08-28 16:26:45","B37713","2018-08-28 17:30:24","1","2"
"30","2",\N,"1","537","1","2018-11-05","1","標準","帯1","0",\N,"0","0","0000","2300","1","1","1","B37713","2018-08-28 17:30:24","B37713","2018-10-05 09:27:57","0","1"
"31","2",\N,"1","530","1","2018-11-15","4","標準","帯1","0",\N,"0","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-29 14:26:16","B37713","2018-09-10 13:00:36","0","1"
"32","2",\N,"1","530","1","2018-11-15","4","標準","帯1","0",\N,"0","0","0000","2300","1","1","1","CUSTUMER","2018-08-29 14:26:16","B37713","2018-09-10 13:00:36","0","1"
"33","2",\N,"2","323","1","2018-11-20","2","デラックスコース","帯1","0",\N,"0","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-04 11:12:51","B37713","2018-10-05 09:23:09","0","1"
"34","2",\N,"2","323","1","2018-11-20","2","デラックスコース","帯1","0",\N,"0","0","0000","2300","1","1","1","CUSTUMER","2018-09-04 11:12:51","B37713","2018-10-05 09:23:09","0","1"
"35","2",\N,"2","270","1","2018-11-21","3","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-10 12:50:01","B37713","2018-09-11 12:25:58","1","2"
"36","2",\N,"2","270","1","2018-11-21","3","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-09-10 12:50:01","B37713","2018-09-11 12:25:58","1","2"
"37","2",\N,"2","330","1","2018-11-28","3","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"B37713","2018-09-11 12:25:58","B37713","2018-11-20 16:22:34","1","2"
"38","2",\N,"2","330","1","2018-11-28","3","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","1","1","B37713","2018-09-11 12:25:58","B37713","2018-11-20 16:22:34","1","2"
"39","2",\N,"1","548","1","2018-12-05","3","標準","帯1","0",\N,"0","0","0000","2300","1","9",\N,"CUSTUMER","2018-10-04 22:38:00","B37713","2018-10-05 09:27:58","0","1"
"40","2",\N,"1","548","1","2018-12-05","3","標準","帯1","0",\N,"0","0","0000","2300","1","1","1","CUSTUMER","2018-10-04 22:38:00","B37713","2018-10-05 09:27:58","0","1"
"41","2",\N,"1","525","1","2019-02-01","5","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-11-09 08:23:02","CUSTUMER","2018-11-09 08:23:02","0","1"
"42","2",\N,"1","525","1","2019-02-01","5","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-11-09 08:23:02","CUSTUMER","2018-11-09 08:23:02","0","1"
"43","2",\N,"2","350","1","2019-03-22","5","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"B37713","2018-11-20 16:22:34","B37713","2018-11-20 16:22:34","0","1"
"44","2",\N,"2","350","1","2019-03-22","5","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","1","1","B37713","2018-11-20 16:22:34","B37713","2018-11-20 16:22:34","0","1"
"45","2",\N,"1","593","1","2019-02-21","4","標準","帯1","0",\N,"0","0","0000","2300","1","9",\N,"CUSTUMER","2018-12-17 19:47:11","B37713","2019-02-06 11:37:17","0","1"
"46","2",\N,"1","593","1","2019-02-21","4","標準","帯1","0",\N,"0","0","0000","2300","1","1","1","CUSTUMER","2018-12-17 19:47:11","B37713","2019-02-06 11:37:17","0","1"
"47","2",\N,"1","631","1","2019-03-18","1","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-15 12:46:52","B37713","2019-02-06 11:37:26","0","1"
"48","2",\N,"1","631","1","2019-03-18","1","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-01-15 12:46:53","B37713","2019-02-06 11:37:26","0","1"
"49","2",\N,"2","395","1","2019-06-04","2","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-04-05 08:21:14","CUSTUMER","2019-04-05 08:21:14","0","1"
"50","2",\N,"2","395","1","2019-06-04","2","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-04-05 08:21:14","CUSTUMER","2019-04-05 08:21:14","0","1"
"51","2",\N,"1","674","1","2019-06-26","3","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-04-24 13:46:51","CUSTUMER","2019-04-24 13:46:51","0","1"
"52","2",\N,"1","674","1","2019-06-26","3","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-04-24 13:46:51","CUSTUMER","2019-04-24 13:46:51","0","1"
"53","2",\N,"1","684","1","2019-08-10","6","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-05-17 05:28:37","CUSTUMER","2019-05-17 05:28:37","0","1"
"54","2",\N,"1","684","1","2019-08-10","6","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-05-17 05:28:37","CUSTUMER","2019-05-17 05:28:37","0","1"
"55","2",\N,"2","407","1","2019-09-09","1","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-06-26 19:32:20","B37713","2019-08-27 11:42:57","0","1"
"56","2",\N,"2","407","1","2019-09-09","1","デラックスコース","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-06-26 19:32:20","B37713","2019-08-27 11:42:57","0","1"
"57","2",\N,"2","406","1","2019-09-04","3","デラックスコース","帯1","0",\N,"0","0","0000","2300","1","9",\N,"CUSTUMER","2019-07-01 12:56:07","B37713","2019-08-27 11:42:57","0","1"
"58","2",\N,"2","406","1","2019-09-04","3","デラックスコース","帯1","0",\N,"0","0","0000","2300","1","1","1","CUSTUMER","2019-07-01 12:56:07","B37713","2019-08-27 11:42:57","0","1"
