"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","2019-05-20","2019-08-06","A2636","2019-05-20 07:45:00","A3220","2019-08-07 11:57:25","2"
"1","2","2019-08-07","2019-09-30","A3220","2019-08-07 11:57:25","A3220","2019-08-07 11:57:25","1"
"1","4","2019-10-01",\N,"A3220","2019-08-07 11:57:33","A3220","2019-08-07 11:57:33","1"
"2","1","2019-05-13","2019-05-19","A2636","2019-05-13 13:36:45","A2636","2019-05-20 07:46:39","2"
"2","2","2019-05-20","2019-08-06","A2636","2019-05-20 07:46:39","A3220","2019-08-07 12:02:00","2"
"2","3","2019-08-07","2019-09-30","A3220","2019-08-07 12:01:59","A3220","2019-08-07 12:01:59","1"
"2","5","2019-10-01",\N,"A3220","2019-08-07 12:02:13","A3220","2019-08-07 12:02:13","1"
"3","1","2019-05-23",\N,"A2636","2019-05-23 18:06:19","A2636","2019-05-23 18:06:19","1"
"5","1","2019-10-01",\N,"A3220","2019-08-07 11:57:01","A3220","2019-08-07 11:57:01","1"
"6","1","2019-10-01",\N,"A3220","2019-08-07 12:01:30","A3220","2019-08-07 12:01:30","1"
