"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","3","1","A3212","2019-10-02 16:43:15","A3212","2019-10-02 16:48:32","2"
"2","3","2","A3212","2019-10-02 16:43:17","A3212","2019-10-02 16:48:38","2"
"3","3","3","A3212","2019-10-02 16:43:19","A3212","2019-10-02 16:48:44","2"
"4","3","4","A3212","2019-10-02 16:43:20","A3212","2019-10-02 16:48:50","2"
"5","3","5","A3212","2019-10-02 16:43:22","A3212","2019-10-02 16:48:56","2"
"6","4","1","B76040","2017-11-30 16:36:31","B76040","2017-12-15 11:55:39","4"
"7","5","1","A3212","2019-10-02 16:43:45","A3212","2019-10-02 16:46:40","2"
"8","5","2","A3212","2019-10-02 16:43:47","A3212","2019-10-02 16:47:16","3"
"9","5","3","A3212","2019-10-02 16:43:48","A3212","2019-10-02 16:47:34","2"
"10","5","4","A3212","2019-10-02 16:43:50","A3212","2019-10-02 16:47:53","2"
"11","5","5","A3212","2019-10-02 16:43:51","A3212","2019-10-02 16:48:25","2"
