"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2018-09-19 17:17:14","A3271","2019-11-27 10:45:32","8"
"2","1","2","A3271","2018-09-19 17:17:16","A3271","2019-11-27 10:46:29","9"
"3","1","3","A3271","2018-09-19 17:17:19","A3271","2019-11-27 10:46:12","10"
"4","1","4","A3271","2018-09-19 17:17:21","A3271","2019-11-27 10:45:17","9"
"5","2","1","A3271","2018-09-19 15:26:39","A3271","2019-11-27 10:44:27","9"
"6","2","2","A3271","2018-09-19 15:26:41","A3271","2019-11-27 10:44:48","8"
"7","2","3","A3271","2018-09-19 15:26:43","A3271","2019-11-27 10:45:03","7"
"8","3","1","A2636","2018-09-19 17:18:22","A2636",\N,"1"
"9","4","1","A3271","2019-09-24 13:58:05","A3271","2019-11-27 10:46:45","6"
"10","5","1","A3271","2019-09-24 13:59:15","A3271","2019-11-27 10:46:59","7"
"11","6","1","A3271","2019-09-24 14:00:08","A3271","2019-11-27 10:47:14","6"
