"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
86988,30,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86988,31,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86988,32,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86988,33,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86988,36,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86988,37,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86988,38,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86988,150,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86988,203,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
91486,30,B91486,2019-01-23 14:52:59,B91486,2019-01-23 14:52:59,1
91486,31,B91486,2019-01-23 14:52:59,B91486,2019-01-23 14:52:59,1
91486,32,B91486,2019-01-23 14:52:59,B91486,2019-01-23 14:52:59,1
91486,33,B91486,2019-01-23 14:52:59,B91486,2019-01-23 14:52:59,1
91486,36,B91486,2019-01-23 14:52:59,B91486,2019-01-23 14:52:59,1
91486,37,B91486,2019-01-23 14:52:59,B91486,2019-01-23 14:52:59,1
91486,38,B91486,2019-01-23 14:52:59,B91486,2019-01-23 14:52:59,1
91486,150,B91486,2019-01-23 14:52:59,B91486,2019-01-23 14:52:59,1
91486,203,B91486,2019-01-23 14:52:59,B91486,2019-01-23 14:52:59,1
