"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"16","3","1","A2636","2018-10-09 14:23:49","A2636",\N,"1"
"19","5","2","A3210","2020-04-07 09:51:19","A3210","2020-04-09 12:24:13","2"
"20","6","3","A3210","2020-04-07 09:52:01","A3210","2020-04-09 12:25:56","2"
"21","5","1","A3210","2020-04-07 09:51:18","A3210",\N,"1"
"22","5","3","A3210","2020-04-07 09:51:21","A3210",\N,"1"
"23","6","2","A3210","2020-04-07 09:51:59","A3210",\N,"1"
"24","6","1","A3210","2020-04-07 09:51:57","A3210","2020-04-07 09:56:29","3"
"25","7","2","A3210","2020-04-07 09:52:42","A3210","2020-04-07 09:57:49","2"
"26","7","3","A3210","2020-04-07 09:52:43","A3210","2020-04-07 09:59:22","2"
"27","7","4","A3210","2020-04-07 09:52:45","A3210","2020-04-07 10:00:39","2"
"28","7","5","A3210","2020-04-07 09:52:47","A3210","2020-04-07 10:07:44","2"
"29","7","1","A3210","2020-04-07 09:52:40","A3210","2020-04-07 10:08:56","2"
"30","7","9","A3210","2020-04-07 09:52:53","A3210","2020-04-07 10:13:31","2"
"31","7","10","A3210","2020-04-07 09:52:55","A3210","2020-04-07 10:10:46","2"
"32","7","6","A3210","2020-04-07 09:52:48","A3210","2020-04-07 10:12:01","2"
"33","7","7","A3210","2020-04-07 09:52:50","A3210","2020-04-07 10:14:40","2"
"34","7","8","A3210","2020-04-07 09:52:52","A3210","2020-04-07 10:15:51","2"
