"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","2019-02-02","2019-02-02","A2636","2019-01-31 17:17:35","A2636","2019-01-31 17:17:35","1"
"1","2","2019-02-03","2019-02-03","A2636","2019-01-31 17:17:35","A2636","2019-01-31 17:17:35","1"
"1","3","2019-02-09","2019-02-09","A2636","2019-01-31 17:17:35","A2636","2019-01-31 17:17:35","1"
"1","4","2019-02-10","2019-02-10","A2636","2019-01-31 17:17:35","A2636","2019-01-31 17:17:35","1"
"1","5","2019-02-16","2019-02-16","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","6","2019-02-17","2019-02-17","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","7","2019-02-23","2019-02-23","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","8","2019-02-24","2019-02-24","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","9","2019-03-02","2019-03-02","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","10","2019-03-03","2019-03-03","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","11","2019-03-09","2019-03-09","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","12","2019-03-10","2019-03-10","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","13","2019-03-16","2019-03-16","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","14","2019-03-17","2019-03-17","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","15","2019-03-21","2019-03-21","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","16","2019-03-23","2019-03-23","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","17","2019-03-24","2019-03-24","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","18","2019-03-30","2019-03-30","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","19","2019-03-31","2019-03-31","A2636","2019-01-31 17:17:36","A2636","2019-01-31 17:17:36","1"
"1","20","2019-04-27","2019-04-27","A2636","2019-04-04 11:39:19","A2636","2019-04-04 11:39:19","1"
"1","21","2019-04-28","2019-04-28","A2636","2019-04-04 11:39:19","A2636","2019-04-04 11:39:19","1"
"1","23","2019-05-01","2019-05-01","A2636","2019-04-04 11:39:19","A2636","2019-04-04 11:39:19","1"
"1","24","2019-05-02","2019-05-02","A2636","2019-04-04 11:39:19","A2636","2019-04-04 11:39:19","1"
"1","25","2019-05-03","2019-05-03","A2636","2019-04-04 11:39:19","A2636","2019-04-04 11:39:19","1"
"1","26","2019-04-06","2019-04-06","A2636","2019-04-04 13:51:23","A2636","2019-04-04 13:51:23","1"
"1","27","2019-04-07","2019-04-07","A2636","2019-04-04 13:51:23","A2636","2019-04-04 13:51:23","1"
"1","28","2019-04-13","2019-04-13","A2636","2019-04-04 13:51:23","A2636","2019-04-04 13:51:23","1"
"1","29","2019-04-14","2019-04-14","A2636","2019-04-04 13:51:23","A2636","2019-04-04 13:51:23","1"
"1","30","2019-04-20","2019-04-20","A2636","2019-04-04 13:51:23","A2636","2019-04-04 13:51:23","1"
"1","31","2019-04-21","2019-04-21","A2636","2019-04-04 13:51:23","A2636","2019-04-04 13:51:23","1"
