"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"16","4","1","A2636","2019-01-31 17:20:00","A2636",\N,"1"
"18","6","4","A3210","2020-04-09 13:53:29","A3210","2020-04-09 14:23:25","2"
"19","6","1","A3210","2020-04-09 13:53:24","A3210","2020-04-09 14:24:13","2"
"20","5","1","A3210","2020-04-09 13:52:51","A3210","2020-04-09 14:24:56","2"
"21","5","2","A3210","2020-04-09 13:52:53","A3210","2020-04-09 14:25:29","2"
"22","6","2","A3210","2020-04-09 13:53:25","A3210","2020-04-09 14:25:59","2"
"23","6","3","A3210","2020-04-09 13:53:27","A3210","2020-04-09 14:26:32","2"
"24","7","10","A3210","2020-04-09 13:54:23","A3210","2020-04-09 14:27:02","2"
"25","7","1","A3210","2020-04-09 13:54:08","A3210","2020-04-09 14:27:32","2"
"26","7","2","A3210","2020-04-09 13:54:10","A3210","2020-04-09 14:28:18","2"
"27","7","4","A3210","2020-04-09 13:54:13","A3210","2020-04-09 14:28:50","2"
"28","7","3","A3210","2020-04-09 13:54:11","A3210","2020-04-09 14:29:24","2"
"29","7","8","A3210","2020-04-09 13:54:19","A3210","2020-04-09 14:31:03","2"
"30","7","9","A3210","2020-04-09 13:54:21","A3210","2020-04-09 14:29:57","2"
"31","7","7","A3210","2020-04-09 13:54:18","A3210","2020-04-09 14:30:29","2"
"32","7","5","A3210","2020-04-09 13:54:15","A3210","2020-04-09 14:31:45","2"
"33","7","6","A3210","2020-04-09 13:54:16","A3210","2020-04-09 14:32:23","2"
