"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","B93539","2020-03-05 09:38:32","B93539","2020-03-05 10:18:01","2"
"2","6","1","B93539","2020-03-05 09:38:56","B93539",\N,"1"
"3","1","2","B93539","2020-03-05 09:38:34","B93539",\N,"1"
"4","2","1","A3271","2019-10-15 18:23:25","A3271","2019-11-29 11:22:44","2"
"5","1","3","B93539","2020-03-05 09:38:35","B93539",\N,"1"
"6","5","1","A3271","2019-10-15 18:18:20","A3271","2019-11-29 11:23:08","3"
"7","1","4","B93539","2020-03-05 09:38:37","B93539","2020-03-05 10:17:07","2"
"8","4","1","B93539","2019-10-04 16:11:47","B93539","2019-10-15 17:56:16","2"
"9","4","2","B93539","2019-10-04 16:11:48","B93539","2019-10-15 17:56:30","2"
"10","3","1","A2636","2019-05-07 12:09:00","A2636",\N,"1"
