"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
93539,30,system,2019-04-11 02:40:40,system,2019-04-11 02:40:40,1
93539,31,system,2019-04-11 02:40:40,system,2019-04-11 02:40:40,1
93539,32,system,2019-04-11 02:40:40,system,2019-04-11 02:40:40,1
93539,33,system,2019-04-11 02:40:40,system,2019-04-11 02:40:40,1
93539,36,system,2019-04-11 02:40:40,system,2019-04-11 02:40:40,1
93539,37,system,2019-04-11 02:40:40,system,2019-04-11 02:40:40,1
93539,38,system,2019-04-11 02:40:40,system,2019-04-11 02:40:40,1
93539,150,system,2019-04-11 02:40:40,system,2019-04-11 02:40:40,1
93539,203,system,2019-04-11 02:40:40,system,2019-04-11 02:40:40,1
107182,30,B93539,2020-03-05 10:24:30,B93539,2020-03-05 10:24:30,1
107182,31,B93539,2020-03-05 10:24:29,B93539,2020-03-05 10:24:29,1
107182,32,B93539,2020-03-05 10:24:30,B93539,2020-03-05 10:24:30,1
107182,33,B93539,2020-03-05 10:24:30,B93539,2020-03-05 10:24:30,1
107182,36,B93539,2020-03-05 10:24:30,B93539,2020-03-05 10:24:30,1
107182,37,B93539,2020-03-05 10:24:30,B93539,2020-03-05 10:24:30,1
107182,38,B93539,2020-03-05 10:24:30,B93539,2020-03-05 10:24:30,1
107182,150,B93539,2020-03-05 10:24:30,B93539,2020-03-05 10:24:30,1
107182,203,B93539,2020-03-05 10:24:30,B93539,2020-03-05 10:24:30,1
