"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","4","A3271","2018-01-17 14:45:10","A3271","2019-11-20 14:27:57","8"
"2","1","10","A3271","2018-01-17 14:45:10","A3271","2019-11-20 14:28:32","6"
"3","1","6","A3271","2018-01-17 14:45:10","A3271","2019-11-20 14:29:51","7"
"4","1","3","A3211","2018-01-17 14:45:10","A3211","2019-12-12 16:37:57","9"
"5","2","1","A3271","2018-01-17 14:45:23","A3271","2019-11-20 14:28:44","7"
"6","1","7","A3271","2018-01-17 14:45:10","A3271","2019-11-20 14:29:01","8"
"7","1","2","A3211","2018-01-17 14:45:10","A3211","2019-12-12 16:38:15","11"
"8","2","2","A3271","2018-01-17 14:45:23","A3271","2019-11-20 14:29:25","7"
"9","1","8","A3271","2018-01-17 14:45:10","A3271","2019-11-20 14:30:03","6"
"10","1","1","A3271","2018-01-17 14:45:10","A3271","2019-11-20 14:30:14","6"
"11","1","9","A3271","2018-01-17 14:45:10","A3271","2019-11-20 14:30:25","8"
"12","1","5","A3271","2018-01-17 14:45:10","A3271","2019-11-20 14:29:40","10"
"13","2","3","A3271","2018-01-17 14:45:23","A3271","2019-11-20 14:29:12","7"
"14","3","1","A1589","2018-01-17 14:48:21","A1589",\N,"1"
