"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","3","A3271","2019-08-23 17:54:36","A3271","2019-09-30 20:19:17","2"
"2","2","1","A3271","2019-08-23 17:55:24","A3271","2019-09-30 20:19:25","2"
"3","3","1","A3271","2019-08-23 17:55:49","A3271","2019-09-30 20:19:32","2"
"4","4","1","A2636","2018-11-08 11:56:03","A2636",\N,"1"
"5","1","1","A3220","2019-08-23 17:54:32","A3220",\N,"1"
"6","1","2","A3220","2019-08-23 17:54:34","A3220",\N,"1"
"7","6","1","A3271","2019-08-23 17:55:08","A3271","2019-09-30 20:19:43","4"
"8","7","1","A3271","2019-08-23 17:55:35","A3271","2019-09-30 20:19:51","4"
"9","8","1","A3271","2019-08-23 17:57:01","A3271","2019-09-30 20:19:59","4"
"10","6","2","A3271","2019-08-23 17:55:10","A3271","2019-09-30 20:20:06","4"
"11","6","0","A3271","2019-09-13 17:16:32","A3271","2019-09-30 20:20:34","4"
