"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
37742,30,system,2014-11-21 03:26:44,system,2014-11-21 03:26:44,1
37742,31,system,2014-11-21 03:26:44,system,2014-11-21 03:26:44,1
37742,32,system,2014-11-21 03:26:44,system,2014-11-21 03:26:44,1
37742,33,system,2014-11-21 03:26:44,system,2014-11-21 03:26:44,1
37742,36,system,2014-11-21 03:26:44,system,2014-11-21 03:26:44,1
37742,37,system,2014-11-21 03:26:44,system,2014-11-21 03:26:44,1
37742,38,system,2014-11-21 03:26:44,system,2014-11-21 03:26:44,1
37742,150,AD009,2017-08-08 02:21:48,AD009,2017-08-08 02:21:48,1
37742,203,AD009,2017-08-08 02:21:48,AD009,2017-08-08 02:21:48,1
