"line_id","date","frame"
12,20200101,0
12,20200102,0
12,20200103,0
12,20200104,0
12,20200105,0
12,20200106,0
12,20200107,1
12,20200108,2
12,20200109,2
12,20200110,1
12,20200111,2
12,20200112,0
12,20200113,0
12,20200114,2
12,20200115,1
12,20200116,1
12,20200117,2
12,20200118,1
12,20200119,0
12,20200120,0
12,20200121,1
12,20200122,1
12,20200123,2
12,20200124,2
12,20200125,1
12,20200126,0
12,20200127,0
12,20200128,1
12,20200129,2
12,20200130,2
12,20200131,2
12,20200201,1
12,20200202,0
12,20200203,0
12,20200204,1
12,20200205,1
12,20200206,1
12,20200207,1
12,20200208,1
12,20200209,0
12,20200210,0
12,20200211,1
12,20200212,2
12,20200213,2
12,20200214,2
12,20200215,2
12,20200216,0
12,20200217,0
12,20200218,1
12,20200219,1
12,20200220,2
12,20200221,1
12,20200222,2
12,20200223,0
12,20200224,0
12,20200225,2
12,20200226,2
12,20200227,2
12,20200228,2
12,20200229,2
12,20200301,0
12,20200302,0
12,20200303,1
12,20200304,1
12,20200305,2
12,20200306,1
12,20200307,1
12,20200308,0
12,20200309,0
12,20200310,1
12,20200311,2
12,20200312,2
12,20200313,2
12,20200314,0
12,20200315,0
12,20200316,0
12,20200317,2
12,20200318,2
12,20200319,2
12,20200320,2
12,20200321,1
12,20200322,0
12,20200323,0
12,20200324,1
12,20200325,2
12,20200326,2
12,20200327,2
12,20200328,2
12,20200329,0
12,20200330,0
12,20200331,2
12,20200401,2
12,20200402,2
12,20200403,2
12,20200404,2
12,20200405,0
12,20200406,0
12,20200407,2
12,20200408,2
12,20200409,2
12,20200410,2
12,20200411,2
12,20200412,0
12,20200413,0
12,20200414,2
12,20200415,2
12,20200416,2
12,20200417,2
12,20200418,2
12,20200419,0
12,20200420,0
12,20200421,2
12,20200422,2
12,20200423,2
12,20200424,2
12,20200425,2
12,20200426,0
12,20200427,0
12,20200428,2
12,20200429,2
12,20200430,2
12,20200501,2
12,20200502,2
12,20200503,0
12,20200504,0
12,20200505,2
12,20200506,2
12,20200507,2
12,20200508,2
12,20200509,2
12,20200510,0
12,20200511,0
12,20200512,2
12,20200513,2
12,20200514,2
12,20200515,2
12,20200516,2
12,20200517,0
12,20200518,0
12,20200519,2
12,20200520,2
12,20200521,2
12,20200522,2
12,20200523,2
12,20200524,0
12,20200525,0
12,20200526,2
12,20200527,2
12,20200528,2
12,20200529,2
12,20200530,2
12,20200531,0
12,20200601,0
12,20200602,2
12,20200603,2
12,20200604,2
12,20200605,2
12,20200606,2
12,20200607,0
12,20200608,0
12,20200609,2
12,20200610,2
12,20200611,2
12,20200612,2
12,20200613,2
12,20200614,0
12,20200615,0
12,20200616,2
12,20200617,2
12,20200618,2
12,20200619,2
12,20200620,2
12,20200621,0
12,20200622,0
12,20200623,2
12,20200624,2
12,20200625,2
12,20200626,2
12,20200627,2
12,20200628,0
12,20200629,0
12,20200630,2
12,20200701,0
12,20200702,0
12,20200703,0
12,20200704,0
12,20200705,0
12,20200706,0
12,20200707,0
12,20200708,0
12,20200709,0
12,20200710,0
12,20200711,0
12,20200712,0
12,20200713,0
12,20200714,0
12,20200715,0
12,20200716,0
12,20200717,0
12,20200718,0
12,20200719,0
12,20200720,0
12,20200721,0
12,20200722,0
12,20200723,0
12,20200724,0
12,20200725,0
12,20200726,0
12,20200727,0
12,20200728,0
12,20200729,0
12,20200730,0
12,20200731,0
12,20200801,0
12,20200802,0
12,20200803,0
12,20200804,0
12,20200805,0
12,20200806,0
12,20200807,0
12,20200808,0
12,20200809,0
12,20200810,0
12,20200811,0
12,20200812,0
12,20200813,0
12,20200814,0
12,20200815,0
12,20200816,0
12,20200817,0
12,20200818,0
12,20200819,0
12,20200820,0
12,20200821,0
12,20200822,0
12,20200823,0
12,20200824,0
12,20200825,0
12,20200826,0
12,20200827,0
12,20200828,0
12,20200829,0
12,20200830,0
12,20200831,0
13,20200101,0
13,20200102,0
13,20200103,0
13,20200104,0
13,20200105,0
13,20200106,0
13,20200107,2
13,20200108,2
13,20200109,2
13,20200110,2
13,20200111,2
13,20200112,0
13,20200113,0
13,20200114,2
13,20200115,2
13,20200116,2
13,20200117,2
13,20200118,2
13,20200119,0
13,20200120,0
13,20200121,2
13,20200122,2
13,20200123,2
13,20200124,2
13,20200125,1
13,20200126,0
13,20200127,0
13,20200128,2
13,20200129,2
13,20200130,2
13,20200131,2
13,20200201,1
13,20200202,0
13,20200203,0
13,20200204,1
13,20200205,2
13,20200206,2
13,20200207,2
13,20200208,2
13,20200209,0
13,20200210,0
13,20200211,2
13,20200212,2
13,20200213,2
13,20200214,2
13,20200215,2
13,20200216,0
13,20200217,0
13,20200218,2
13,20200219,2
13,20200220,2
13,20200221,2
13,20200222,2
13,20200223,0
13,20200224,0
13,20200225,2
13,20200226,2
13,20200227,2
13,20200228,2
13,20200229,2
13,20200301,0
13,20200302,0
13,20200303,2
13,20200304,2
13,20200305,2
13,20200306,2
13,20200307,2
13,20200308,0
13,20200309,0
13,20200310,2
13,20200311,2
13,20200312,2
13,20200313,2
13,20200314,1
13,20200315,0
13,20200316,0
13,20200317,2
13,20200318,2
13,20200319,2
13,20200320,2
13,20200321,2
13,20200322,0
13,20200323,0
13,20200324,2
13,20200325,2
13,20200326,2
13,20200327,2
13,20200328,2
13,20200329,0
13,20200330,0
13,20200331,2
13,20200401,2
13,20200402,2
13,20200403,2
13,20200404,2
13,20200405,0
13,20200406,0
13,20200407,2
13,20200408,2
13,20200409,2
13,20200410,2
13,20200411,2
13,20200412,0
13,20200413,0
13,20200414,2
13,20200415,2
13,20200416,2
13,20200417,2
13,20200418,2
13,20200419,0
13,20200420,0
13,20200421,2
13,20200422,2
13,20200423,2
13,20200424,2
13,20200425,2
13,20200426,0
13,20200427,0
13,20200428,2
13,20200429,2
13,20200430,2
13,20200501,2
13,20200502,2
13,20200503,0
13,20200504,0
13,20200505,2
13,20200506,2
13,20200507,2
13,20200508,2
13,20200509,2
13,20200510,0
13,20200511,0
13,20200512,2
13,20200513,2
13,20200514,2
13,20200515,2
13,20200516,2
13,20200517,0
13,20200518,0
13,20200519,2
13,20200520,2
13,20200521,2
13,20200522,2
13,20200523,2
13,20200524,0
13,20200525,0
13,20200526,2
13,20200527,2
13,20200528,2
13,20200529,2
13,20200530,2
13,20200531,0
13,20200601,0
13,20200602,2
13,20200603,2
13,20200604,2
13,20200605,2
13,20200606,2
13,20200607,0
13,20200608,0
13,20200609,2
13,20200610,2
13,20200611,2
13,20200612,2
13,20200613,2
13,20200614,0
13,20200615,0
13,20200616,2
13,20200617,2
13,20200618,2
13,20200619,2
13,20200620,2
13,20200621,0
13,20200622,0
13,20200623,2
13,20200624,2
13,20200625,2
13,20200626,2
13,20200627,2
13,20200628,0
13,20200629,0
13,20200630,2
13,20200701,0
13,20200702,0
13,20200703,0
13,20200704,0
13,20200705,0
13,20200706,0
13,20200707,0
13,20200708,0
13,20200709,0
13,20200710,0
13,20200711,0
13,20200712,0
13,20200713,0
13,20200714,0
13,20200715,0
13,20200716,0
13,20200717,0
13,20200718,0
13,20200719,0
13,20200720,0
13,20200721,0
13,20200722,0
13,20200723,0
13,20200724,0
13,20200725,0
13,20200726,0
13,20200727,0
13,20200728,0
13,20200729,0
13,20200730,0
13,20200731,0
13,20200801,0
13,20200802,0
13,20200803,0
13,20200804,0
13,20200805,0
13,20200806,0
13,20200807,0
13,20200808,0
13,20200809,0
13,20200810,0
13,20200811,0
13,20200812,0
13,20200813,0
13,20200814,0
13,20200815,0
13,20200816,0
13,20200817,0
13,20200818,0
13,20200819,0
13,20200820,0
13,20200821,0
13,20200822,0
13,20200823,0
13,20200824,0
13,20200825,0
13,20200826,0
13,20200827,0
13,20200828,0
13,20200829,0
13,20200830,0
13,20200831,0
14,20200101,0
14,20200102,0
14,20200103,0
14,20200104,0
14,20200105,0
14,20200106,0
14,20200107,2
14,20200108,2
14,20200109,2
14,20200110,2
14,20200111,2
14,20200112,0
14,20200113,0
14,20200114,2
14,20200115,2
14,20200116,2
14,20200117,2
14,20200118,2
14,20200119,0
14,20200120,0
14,20200121,2
14,20200122,2
14,20200123,2
14,20200124,2
14,20200125,2
14,20200126,0
14,20200127,0
14,20200128,2
14,20200129,2
14,20200130,2
14,20200131,2
14,20200201,1
14,20200202,0
14,20200203,0
14,20200204,2
14,20200205,2
14,20200206,2
14,20200207,2
14,20200208,2
14,20200209,0
14,20200210,0
14,20200211,2
14,20200212,2
14,20200213,2
14,20200214,2
14,20200215,2
14,20200216,0
14,20200217,0
14,20200218,2
14,20200219,2
14,20200220,2
14,20200221,2
14,20200222,2
14,20200223,0
14,20200224,0
14,20200225,2
14,20200226,2
14,20200227,2
14,20200228,2
14,20200229,2
14,20200301,0
14,20200302,0
14,20200303,2
14,20200304,2
14,20200305,2
14,20200306,2
14,20200307,2
14,20200308,0
14,20200309,0
14,20200310,2
14,20200311,2
14,20200312,2
14,20200313,2
14,20200314,2
14,20200315,0
14,20200316,0
14,20200317,2
14,20200318,2
14,20200319,2
14,20200320,2
14,20200321,2
14,20200322,0
14,20200323,0
14,20200324,2
14,20200325,2
14,20200326,2
14,20200327,2
14,20200328,2
14,20200329,0
14,20200330,0
14,20200331,2
14,20200401,2
14,20200402,2
14,20200403,2
14,20200404,2
14,20200405,0
14,20200406,0
14,20200407,2
14,20200408,2
14,20200409,2
14,20200410,2
14,20200411,2
14,20200412,0
14,20200413,0
14,20200414,2
14,20200415,2
14,20200416,2
14,20200417,2
14,20200418,2
14,20200419,0
14,20200420,0
14,20200421,2
14,20200422,2
14,20200423,2
14,20200424,2
14,20200425,2
14,20200426,0
14,20200427,0
14,20200428,2
14,20200429,2
14,20200430,2
14,20200501,2
14,20200502,2
14,20200503,0
14,20200504,0
14,20200505,2
14,20200506,2
14,20200507,2
14,20200508,2
14,20200509,2
14,20200510,0
14,20200511,0
14,20200512,2
14,20200513,2
14,20200514,2
14,20200515,2
14,20200516,2
14,20200517,0
14,20200518,0
14,20200519,2
14,20200520,2
14,20200521,2
14,20200522,2
14,20200523,2
14,20200524,0
14,20200525,0
14,20200526,2
14,20200527,2
14,20200528,2
14,20200529,2
14,20200530,2
14,20200531,0
14,20200601,0
14,20200602,2
14,20200603,2
14,20200604,2
14,20200605,2
14,20200606,2
14,20200607,0
14,20200608,0
14,20200609,2
14,20200610,2
14,20200611,2
14,20200612,2
14,20200613,2
14,20200614,0
14,20200615,0
14,20200616,2
14,20200617,2
14,20200618,2
14,20200619,2
14,20200620,2
14,20200621,0
14,20200622,0
14,20200623,2
14,20200624,2
14,20200625,2
14,20200626,2
14,20200627,2
14,20200628,0
14,20200629,0
14,20200630,2
14,20200701,0
14,20200702,0
14,20200703,0
14,20200704,0
14,20200705,0
14,20200706,0
14,20200707,0
14,20200708,0
14,20200709,0
14,20200710,0
14,20200711,0
14,20200712,0
14,20200713,0
14,20200714,0
14,20200715,0
14,20200716,0
14,20200717,0
14,20200718,0
14,20200719,0
14,20200720,0
14,20200721,0
14,20200722,0
14,20200723,0
14,20200724,0
14,20200725,0
14,20200726,0
14,20200727,0
14,20200728,0
14,20200729,0
14,20200730,0
14,20200731,0
14,20200801,0
14,20200802,0
14,20200803,0
14,20200804,0
14,20200805,0
14,20200806,0
14,20200807,0
14,20200808,0
14,20200809,0
14,20200810,0
14,20200811,0
14,20200812,0
14,20200813,0
14,20200814,0
14,20200815,0
14,20200816,0
14,20200817,0
14,20200818,0
14,20200819,0
14,20200820,0
14,20200821,0
14,20200822,0
14,20200823,0
14,20200824,0
14,20200825,0
14,20200826,0
14,20200827,0
14,20200828,0
14,20200829,0
14,20200830,0
14,20200831,0
15,20200101,0
15,20200102,0
15,20200103,0
15,20200104,0
15,20200105,0
15,20200106,0
15,20200107,2
15,20200108,2
15,20200109,2
15,20200110,2
15,20200111,2
15,20200112,0
15,20200113,0
15,20200114,2
15,20200115,2
15,20200116,2
15,20200117,2
15,20200118,2
15,20200119,0
15,20200120,0
15,20200121,2
15,20200122,2
15,20200123,2
15,20200124,2
15,20200125,2
15,20200126,0
15,20200127,0
15,20200128,2
15,20200129,2
15,20200130,2
15,20200131,2
15,20200201,2
15,20200202,0
15,20200203,0
15,20200204,2
15,20200205,2
15,20200206,2
15,20200207,2
15,20200208,2
15,20200209,0
15,20200210,0
15,20200211,2
15,20200212,2
15,20200213,2
15,20200214,2
15,20200215,2
15,20200216,0
15,20200217,0
15,20200218,2
15,20200219,2
15,20200220,2
15,20200221,2
15,20200222,2
15,20200223,0
15,20200224,0
15,20200225,2
15,20200226,2
15,20200227,2
15,20200228,2
15,20200229,2
15,20200301,0
15,20200302,0
15,20200303,2
15,20200304,2
15,20200305,2
15,20200306,2
15,20200307,2
15,20200308,0
15,20200309,0
15,20200310,2
15,20200311,2
15,20200312,2
15,20200313,2
15,20200314,2
15,20200315,0
15,20200316,0
