"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","6","1","A3212","2019-02-14 14:06:04","A3212","2019-10-30 12:42:28","3"
"2","6","2","A3212","2019-02-14 14:06:07","A3212","2019-10-30 12:43:22","5"
"3","6","3","A3221","2019-02-14 14:06:09","A3221","2019-10-07 14:42:17","3"
"4","2","1","A3212","2019-04-01 18:13:00","A3212","2019-10-30 12:44:08","8"
"5","2","2","A3221","2019-04-01 18:13:02","A3221","2019-10-07 14:43:34","3"
"6","1","0","A3212","2018-03-16 15:57:59","A3212","2019-10-30 12:44:45","8"
"7","8","1","A2636","2019-02-14 13:53:16","A2636","2019-06-21 15:00:51","3"
"8","13","1","A3221","2019-02-14 13:52:39","A3221","2019-10-07 14:44:51","5"
"9","12","1","A2636","2019-02-14 13:46:48","A2636","2019-06-21 16:03:49","3"
"10","1","0","A3212","2018-03-16 16:52:57","A3212","2019-10-30 12:46:30","9"
"11","3","1","A3221","2019-04-01 18:06:06","A3221","2019-10-07 14:46:33","4"
"12","3","2","A3221","2019-04-01 18:06:08","A3221","2019-10-07 14:46:58","4"
"14","4","1","A3221","2018-04-20 12:47:06","A3221","2019-10-07 14:47:25","3"
"15","1","0","A3212","2018-03-16 17:35:57","A3212","2019-10-30 13:01:29","8"
"16","1","0","A3212","2018-03-16 17:40:25","A3212","2019-10-30 13:01:55","8"
"17","12","2","A2636","2019-02-14 13:46:50","A2636","2019-04-01 18:03:44","2"
"18","4","2","A3218","2018-04-20 12:47:07","A3218","2019-09-25 16:47:10","2"
"19","4","3","A3218","2018-04-20 12:47:08","A3218","2019-09-25 16:47:41","2"
"20","7","1","A2636","2018-03-16 17:56:07","A2636","2018-03-19 11:02:19","2"
"21","2","4","A3221","2019-04-01 18:13:05","A3221","2019-10-07 14:49:01","3"
"22","2","3","A3221","2019-04-01 18:13:03","A3221","2019-10-07 14:45:16","4"
"23","3","3","A3221","2019-04-01 18:06:09","A3221","2019-10-07 14:44:19","4"
"25","15","1","A3213","2019-09-11 11:21:20","A3213",\N,"1"
