"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2019-09-10","A3220","2019-09-10 14:55:12","A3220","2019-09-10 14:55:12","1"
"1","2019-09-11","A3220","2019-09-10 14:55:13","A3220","2019-09-10 14:55:13","1"
"1","2019-09-12","A3220","2019-09-10 14:55:16","A3220","2019-09-10 14:55:16","1"
"1","2019-09-13","A3220","2019-09-10 14:55:15","A3220","2019-09-10 14:55:15","1"
"1","2019-09-14","A3220","2019-09-10 14:55:17","A3220","2019-09-10 14:55:17","1"
"1","2019-09-16","A3220","2019-09-10 14:55:18","A3220","2019-09-10 14:55:18","1"
"1","2019-09-17","A3220","2019-09-10 14:55:19","A3220","2019-09-10 14:55:19","1"
"1","2019-09-18","A3220","2019-09-10 14:55:20","A3220","2019-09-10 14:55:20","1"
"1","2019-09-19","A3220","2019-09-10 14:55:20","A3220","2019-09-10 14:55:20","1"
"1","2019-09-20","A3220","2019-09-10 14:55:21","A3220","2019-09-10 14:55:21","1"
"1","2019-09-21","A3220","2019-09-10 14:55:22","A3220","2019-09-10 14:55:22","1"
"1","2019-09-23","A3220","2019-09-10 14:55:23","A3220","2019-09-10 14:55:23","1"
"1","2019-09-24","A3220","2019-09-10 14:55:24","A3220","2019-09-10 14:55:24","1"
"1","2019-09-25","A3220","2019-09-10 14:55:24","A3220","2019-09-10 14:55:24","1"
"1","2019-09-26","A3220","2019-09-10 14:55:25","A3220","2019-09-10 14:55:25","1"
"1","2019-09-27","A3220","2019-09-10 14:55:27","A3220","2019-09-10 14:55:27","1"
"1","2019-09-28","A3220","2019-09-10 14:55:27","A3220","2019-09-10 14:55:27","1"
"1","2019-09-30","A3220","2019-09-10 14:55:28","A3220","2019-09-10 14:55:28","1"
