"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20685","1","0","A3220","2017-11-10 10:38:27","A3220","2019-09-27 17:56:52","12"
"20686","1","0","A3220","2017-11-10 10:38:27","A3220","2019-09-27 17:57:11","11"
"20687","2","1","A2636","2018-08-17 16:19:52","A2636",\N,"1"
"20688","3","1","A3220","2018-08-31 13:11:57","A3220","2019-09-27 17:55:40","5"
"20689","4","1","A3220","2019-05-27 11:15:53","A3220","2019-09-27 17:56:19","5"
"20690","1","0","A3220","2018-09-11 17:27:51","A3220","2019-09-27 17:57:35","12"
"20691","1","0","A3220","2019-05-27 10:48:59","A3220","2019-09-27 17:57:55","12"
"20692","1","0","A3220","2019-05-27 11:07:18","A3220","2019-09-27 17:58:13","8"
"20693","5","1","A3220","2019-05-27 11:16:09","A3220","2019-09-27 17:58:32","9"
"20694","7","0","A3271","2019-08-26 11:33:04","A3271","2019-11-28 10:59:00","6"
"20695","8","0","A3271","2019-08-26 11:35:11","A3271","2019-11-28 10:59:19","5"
"20696","6","0","A3271","2019-08-26 11:37:11","A3271","2019-11-28 10:59:39","9"
"20697","1","0","A3271","2019-08-26 11:38:50","A3271","2019-11-28 11:00:01","7"
"20698","6","0","A3271","2019-08-26 11:41:12","A3271","2019-11-28 11:00:22","6"
"20699","6","0","A3271","2019-08-26 11:43:07","A3271","2019-11-28 11:00:47","8"
"20700","6","0","A3271","2019-08-26 11:44:10","A3271","2019-11-28 11:01:05","6"
"20701","9","0","A3271","2019-08-26 11:45:19","A3271","2019-11-28 11:01:23","5"
