"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2017-08-31","A2062","2017-08-22 14:38:06","A2062","2017-08-22 14:38:06","1"
"1","2017-09-18","A2062","2017-08-22 14:38:19","A2062","2017-08-22 14:38:19","1"
"1","2017-09-23","A2062","2017-08-22 14:38:21","A2062","2017-08-22 14:38:21","1"
"1","2017-10-09","A2062","2017-08-22 14:38:28","A2062","2017-08-22 14:38:28","1"
"1","2017-10-14","B37739","2017-10-03 18:37:16","B37739","2017-10-03 18:37:16","1"
"1","2017-10-26","B37739","2017-10-03 18:37:21","B37739","2017-10-03 18:37:21","1"
"1","2017-11-03","A2062","2017-08-22 14:38:42","A2062","2017-08-22 14:38:42","1"
"1","2017-11-23","A2062","2017-08-22 14:38:43","A2062","2017-08-22 14:38:43","1"
"1","2017-12-23","B37739","2017-10-03 18:38:49","B37739","2017-10-03 18:38:49","1"
"1","2017-12-28","A1589","2017-11-07 20:12:57","A1589","2017-11-07 20:12:57","1"
"1","2017-12-29","A1589","2017-11-07 20:12:56","A1589","2017-11-07 20:12:56","1"
"1","2017-12-30","B37739","2017-10-03 18:38:48","B37739","2017-10-03 18:38:48","1"
"1","2018-01-01","A2062","2017-10-04 15:17:07","A2062","2017-10-04 15:17:07","1"
"1","2018-01-02","A2062","2017-10-04 15:17:08","A2062","2017-10-04 15:17:08","1"
"1","2018-01-03","A2062","2017-10-04 15:17:09","A2062","2017-10-04 15:17:09","1"
"1","2018-01-08","A2062","2017-10-04 15:17:11","A2062","2017-10-04 15:17:11","1"
"1","2018-02-12","A2062","2017-10-04 15:18:01","A2062","2017-10-04 15:18:01","1"
"1","2018-03-21","A2062","2017-10-04 15:17:59","A2062","2017-10-04 15:17:59","1"
"1","2018-04-30","A1589","2017-11-07 20:13:01","A1589","2017-11-07 20:13:01","1"
"1","2018-05-03","A1589","2017-12-21 18:36:16","A1589","2017-12-21 18:36:16","1"
"1","2018-05-04","A1589","2017-12-21 18:36:17","A1589","2017-12-21 18:36:17","1"
"1","2018-05-05","A1589","2017-12-21 18:36:18","A1589","2017-12-21 18:36:18","1"
"1","2018-07-16","A1589","2018-02-05 10:11:50","A1589","2018-02-05 10:11:50","1"
"2","2017-09-18","A2062","2017-08-22 14:42:38","A2062","2017-08-22 14:42:38","1"
"2","2017-09-23","A2062","2017-08-22 14:42:40","A2062","2017-08-22 14:42:40","1"
"2","2017-10-09","A2062","2017-08-22 14:43:44","A2062","2017-08-22 14:43:44","1"
"2","2017-11-03","A2062","2017-08-22 14:43:51","A2062","2017-08-22 14:43:51","1"
"2","2017-11-23","A2062","2017-08-22 14:44:02","A2062","2017-08-22 14:44:02","1"
"2","2017-11-30","A2062","2017-11-02 09:55:37","A2062","2017-11-02 09:55:37","1"
"2","2017-12-01","A2062","2017-11-02 09:55:46","A2062","2017-11-02 09:55:46","1"
"2","2017-12-02","A2062","2017-11-02 09:55:50","A2062","2017-11-02 09:55:50","1"
"2","2017-12-04","A2062","2017-11-13 10:04:40","A2062","2017-11-13 10:04:40","1"
"2","2017-12-05","A2062","2017-11-13 10:04:41","A2062","2017-11-13 10:04:41","1"
"2","2017-12-06","A2062","2017-11-13 10:04:42","A2062","2017-11-13 10:04:42","1"
"2","2017-12-07","A2062","2017-11-13 10:04:43","A2062","2017-11-13 10:04:43","1"
"2","2017-12-08","A2062","2017-11-13 10:04:44","A2062","2017-11-13 10:04:44","1"
"2","2017-12-11","A2062","2017-11-13 10:04:36","A2062","2017-11-13 10:04:36","1"
"2","2017-12-12","A2062","2017-11-13 10:04:37","A2062","2017-11-13 10:04:37","1"
"2","2017-12-13","A2062","2017-11-02 09:55:43","A2062","2017-11-02 09:55:43","1"
"2","2017-12-14","A2062","2017-11-13 10:04:37","A2062","2017-11-13 10:04:37","1"
"2","2017-12-15","A2062","2017-11-13 10:04:38","A2062","2017-11-13 10:04:38","1"
"2","2017-12-16","A2062","2017-11-02 14:07:15","A2062","2017-11-02 14:07:15","1"
