"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A2636","2019-03-26 15:26:40","A2636",\N,"1"
"2","2","1","A2636","2019-03-26 15:26:48","A2636",\N,"1"
"3","4","1","A2636","2019-03-26 15:29:22","A2636",\N,"1"
"4","3","1","A2636","2019-03-04 11:42:00","A2636",\N,"1"
"5","5","1","A3271","2019-03-26 15:27:23","A3271","2019-11-28 14:37:32","6"
"6","6","1","A3271","2019-11-18 15:25:17","A3271","2019-11-28 14:37:51","2"
"7","7","1","A3271","2019-03-26 15:28:04","A3271","2019-11-28 14:38:10","9"
"8","8","1","A3271","2019-03-26 15:28:17","A3271","2019-11-28 14:38:26","7"
"9","10","1","A3271","2019-03-26 15:28:41","A3271","2019-11-28 14:36:27","10"
"10","9","1","A3271","2019-03-26 15:28:29","A3271","2019-11-28 14:38:50","7"
"11","11","1","A3271","2019-03-26 15:28:54","A3271","2019-11-28 14:37:13","9"
"12","12","1","A3271","2019-03-26 15:29:12","A3271","2019-11-28 14:37:01","9"
