"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"2","452","1","2","9_1","繰り返し設定1","455","","FFFFFF","B5471","2017-12-22 10:49:37","B5471","2017-12-22 10:49:37","1"
"2","452","1","2","9_2","繰り返し設定1","455","","FFFFFF","B5471","2017-12-22 10:49:37","B5471","2017-12-22 10:49:37","1"
"2","452","1","2","9_3","繰り返し設定1","455","","FFFFFF","B5471","2017-12-22 10:49:37","B5471","2017-12-22 10:49:37","1"
"2","452","1","2","9_4","繰り返し設定1","455","","FFFFFF","B5471","2017-12-22 10:49:37","B5471","2017-12-22 10:49:37","1"
"2","452","1","2","9_5","繰り返し設定1","455","","FFFFFF","B5471","2017-12-22 10:49:37","B5471","2017-12-22 10:49:37","1"
"2","452","1","2","9_6","繰り返し設定1","455","","FFFFFF","B5471","2017-12-22 10:49:37","B5471","2017-12-22 10:49:37","1"
"2","452","1","2","9_7","繰り返し設定1","455","","FFFFFF","B5471","2017-12-22 10:49:37","B5471","2017-12-22 10:49:37","1"
"3","9","1","2","9_7","繰り返し設定1","17","","FFFFFF","B5471","2017-09-22 15:42:10","B5471","2017-09-22 15:42:10","1"
"3","9","2","2","9_2","繰り返し設定2","18","","FFFFFF","B5471","2017-09-22 15:42:10","B5471","2017-09-22 15:42:10","1"
"4","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","B5471","2018-12-10 13:36:18","B5471","2018-12-10 13:36:18","1"
"4","2","1","2","9_3","繰り返し設定1","2","","FFFFFF","B5471","2018-12-10 13:36:18","B5471","2018-12-10 13:36:18","1"
"4","3","1","2","9_4","繰り返し設定1","3","","FFFFFF","B5471","2018-12-10 13:36:18","B5471","2018-12-10 13:36:18","1"
"4","4","1","2","9_5","繰り返し設定1","4","","FFFFFF","B5471","2018-12-10 13:36:18","B5471","2018-12-10 13:36:18","1"
"4","5","1","2","9_6","繰り返し設定1","5","","FFFFFF","B5471","2018-12-10 13:36:18","B5471","2018-12-10 13:36:18","1"
"4","6","1","2","9_5","繰り返し設定1","6","","FFFFFF","A275","2019-03-15 11:39:19","A275","2019-03-15 11:39:19","1"
"4","7","1","2","9_6","繰り返し設定1","7","","FFFFFF","A275","2019-03-15 11:39:19","A275","2019-03-15 11:39:19","1"
"4","8","1","2","9_7","繰り返し設定1","8","","FFFFFF","A275","2019-03-15 11:39:19","A275","2019-03-15 11:39:19","1"
"4","9","1","2","9_7","繰り返し設定1","9","","FFFFFF","A275","2019-03-15 11:39:19","A275","2019-03-15 11:39:19","1"
"4","10","1","2","9_2","繰り返し設定1","10","","FFFFFF","B5471","2019-09-09 15:24:06","B5471","2019-09-09 15:24:06","1"
"4","11","1","2","9_3","繰り返し設定1","11","","FFFFFF","B5471","2019-09-09 15:24:06","B5471","2019-09-09 15:24:06","1"
"4","12","1","2","9_4","繰り返し設定1","12","","FFFFFF","B5471","2019-09-09 15:24:06","B5471","2019-09-09 15:24:06","1"
"4","13","1","2","9_5","繰り返し設定1","13","","FFFFFF","B5471","2019-09-09 15:24:06","B5471","2019-09-09 15:24:06","1"
"4","14","1","2","9_6","繰り返し設定1","14","","FFFFFF","B5471","2019-09-09 15:24:06","B5471","2019-09-09 15:24:06","1"
"4","15","1","2","9_2","繰り返し設定1","15","","FFFFFF","B5471","2019-09-09 15:24:06","B5471","2019-09-09 15:24:06","1"
"9","130","1","2","9_1","繰り返し設定1","141","","FFFFFF","B5471","2018-08-07 21:37:28","B5471","2018-08-07 21:37:28","1"
