"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","7","1","2019-01-15","2","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-12-16 20:55:14","B87902","2018-12-17 09:56:51","0","1"
"2","2",\N,"1","7","1","2019-01-15","2","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-12-16 20:55:14","B87902","2018-12-17 09:56:51","0","1"
"3","2",\N,"1","7","1","2018-12-29","6","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-12-21 11:07:20","CUSTUMER","2018-12-21 11:07:20","0","1"
"4","2",\N,"1","7","1","2018-12-29","6","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-12-21 11:07:20","CUSTUMER","2018-12-21 11:07:20","0","1"
"5","2",\N,"1","7","1","2019-02-04","1","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-01-29 16:36:58","A2062","2019-01-29 16:36:58","0","1"
"6","2",\N,"1","7","1","2019-02-04","1","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-01-29 16:36:58","A2062","2019-01-29 16:36:58","0","1"
"7","2",\N,"1","7","1","2019-02-22","5","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-30 10:31:21","CUSTUMER","2019-01-30 10:31:21","0","1"
"8","2",\N,"1","7","1","2019-02-22","5","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-01-30 10:31:22","CUSTUMER","2019-01-30 10:31:22","0","1"
"9","2",\N,"2","1","1","2019-02-05","2","カレンダー2","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-31 00:02:57","CUSTUMER","2019-01-31 00:02:57","0","1"
"10","2",\N,"2","1","1","2019-02-05","2","カレンダー2","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-01-31 00:02:57","CUSTUMER","2019-01-31 00:02:57","0","1"
