"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2019-07-09","A2636","2019-07-09 11:31:49","A2636","2019-07-09 11:31:49","1"
"1","2019-07-12","A2636","2019-07-09 11:31:51","A2636","2019-07-09 11:31:51","1"
"1","2019-07-13","A2636","2019-07-09 11:31:52","A2636","2019-07-09 11:31:52","1"
"1","2019-07-16","A2636","2019-07-09 11:31:54","A2636","2019-07-09 11:31:54","1"
"1","2019-07-19","A2636","2019-07-09 11:31:53","A2636","2019-07-09 11:31:53","1"
"1","2019-07-20","A2636","2019-07-09 11:31:52","A2636","2019-07-09 11:31:52","1"
"1","2019-07-22","A2636","2019-07-09 11:31:55","A2636","2019-07-09 11:31:55","1"
"1","2019-07-23","A2636","2019-07-09 11:31:56","A2636","2019-07-09 11:31:56","1"
"1","2019-07-26","A2636","2019-07-09 11:31:57","A2636","2019-07-09 11:31:57","1"
"1","2019-07-27","A2636","2019-07-09 11:31:58","A2636","2019-07-09 11:31:58","1"
"1","2019-07-29","A2636","2019-07-09 11:31:59","A2636","2019-07-09 11:31:59","1"
"1","2019-07-30","A2636","2019-07-09 11:31:59","A2636","2019-07-09 11:31:59","1"
"1","2019-08-02","A2636","2019-07-09 11:32:01","A2636","2019-07-09 11:32:01","1"
"1","2019-08-03","A2636","2019-07-09 11:32:02","A2636","2019-07-09 11:32:02","1"
"1","2019-08-05","A2636","2019-07-09 11:32:11","A2636","2019-07-09 11:32:11","1"
"1","2019-08-06","A2636","2019-07-09 11:32:12","A2636","2019-07-09 11:32:12","1"
"1","2019-08-16","A2636","2019-07-09 11:32:03","A2636","2019-07-09 11:32:03","1"
"1","2019-08-17","A2636","2019-07-09 11:32:05","A2636","2019-07-09 11:32:05","1"
"1","2019-08-19","A2636","2019-07-09 11:32:14","A2636","2019-07-09 11:32:14","1"
"1","2019-08-20","A2636","2019-07-09 11:32:13","A2636","2019-07-09 11:32:13","1"
"1","2019-08-23","A2636","2019-07-09 11:32:07","A2636","2019-07-09 11:32:07","1"
"1","2019-08-24","A2636","2019-07-09 11:32:07","A2636","2019-07-09 11:32:07","1"
"1","2019-08-26","A2636","2019-07-09 11:32:16","A2636","2019-07-09 11:32:16","1"
"1","2019-08-27","A2636","2019-07-09 11:32:16","A2636","2019-07-09 11:32:16","1"
"1","2019-08-30","A2636","2019-07-09 11:32:08","A2636","2019-07-09 11:32:08","1"
"1","2019-08-31","A2636","2019-07-09 11:32:09","A2636","2019-07-09 11:32:09","1"
"1","2019-09-02","A2636","2019-07-09 11:32:20","A2636","2019-07-09 11:32:20","1"
"1","2019-09-03","A2636","2019-07-09 11:32:20","A2636","2019-07-09 11:32:20","1"
"1","2019-09-06","A2636","2019-07-09 11:32:31","A2636","2019-07-09 11:32:31","1"
"1","2019-09-07","A2636","2019-07-09 11:32:32","A2636","2019-07-09 11:32:32","1"
"1","2019-09-09","A2636","2019-07-09 11:32:22","A2636","2019-07-09 11:32:22","1"
"1","2019-09-10","A2636","2019-07-09 11:32:22","A2636","2019-07-09 11:32:22","1"
"1","2019-09-13","A2636","2019-07-09 11:32:30","A2636","2019-07-09 11:32:30","1"
"1","2019-09-14","A2636","2019-07-09 11:32:30","A2636","2019-07-09 11:32:30","1"
"1","2019-09-17","A2636","2019-07-09 11:32:23","A2636","2019-07-09 11:32:23","1"
"1","2019-09-20","A2636","2019-07-09 11:32:28","A2636","2019-07-09 11:32:28","1"
"1","2019-09-21","A2636","2019-07-09 11:32:29","A2636","2019-07-09 11:32:29","1"
"1","2019-09-24","A2636","2019-07-09 11:32:24","A2636","2019-07-09 11:32:24","1"
"1","2019-09-27","A2636","2019-07-09 11:32:26","A2636","2019-07-09 11:32:26","1"
"1","2019-09-28","A2636","2019-07-09 11:32:27","A2636","2019-07-09 11:32:27","1"
"1","2019-09-30","A2636","2019-07-09 11:32:25","A2636","2019-07-09 11:32:25","1"
"1","2019-11-01","A3218","2019-08-27 14:10:33","A3218","2019-08-27 14:10:33","1"
"1","2019-11-02","A3218","2019-08-27 14:10:34","A3218","2019-08-27 14:10:34","1"
"1","2019-11-05","A3218","2019-08-27 14:10:29","A3218","2019-08-27 14:10:29","1"
"1","2019-11-06","A3218","2019-08-27 14:10:30","A3218","2019-08-27 14:10:30","1"
"1","2019-11-08","A3218","2019-08-27 14:10:31","A3218","2019-08-27 14:10:31","1"
"1","2019-11-09","A3218","2019-08-27 14:10:32","A3218","2019-08-27 14:10:32","1"
"4","2019-10-02","A3218","2019-08-27 13:58:36","A3218","2019-08-27 13:58:36","1"
"4","2019-10-21","A3218","2019-08-27 13:58:42","A3218","2019-08-27 13:58:42","1"
