"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","4","1","A3271","2018-02-07 11:33:01","A3271","2019-11-27 17:22:39","13"
"2","10","1","A3271","2019-08-20 13:39:18","A3271","2019-11-27 17:16:40","6"
"3","3","2","A3271","2018-02-07 11:31:35","A3271","2019-11-27 17:24:10","14"
"4","5","1","A3271","2018-02-07 11:44:24","A3271","2019-11-27 17:23:15","15"
"5","6","2","A3271","2018-02-07 11:44:18","A3271","2019-11-27 17:23:34","19"
"6","1","1","A3271","2018-02-07 11:28:48","A3271","2019-11-27 17:17:14","18"
"7","1","2","A3271","2018-02-07 11:28:48","A3271","2019-11-27 17:22:20","19"
"8","10","2","A3271","2019-08-20 13:39:19","A3271","2019-11-27 17:16:57","7"
"9","2","1","A3211","2019-12-02 12:28:28","A3211",\N,"1"
"10","6","1","A3271","2018-02-07 11:44:18","A3271","2019-11-27 17:22:58","16"
"11","3","1","A3271","2018-02-07 11:31:35","A3271","2019-11-27 17:23:52","12"
"12","3","3","A3271","2018-02-07 11:31:35","A3271","2019-11-27 17:24:30","15"
"13","7","1","A1589","2018-02-07 12:02:09","A1589",\N,"1"
"14","8","1","A3271","2018-10-04 11:41:13","A3271","2019-11-27 17:24:48","13"
"15","9","1","A2636","2018-10-04 11:41:20","A2636","2018-10-04 11:54:37","2"
