"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20980","2","0","A2636","2017-10-20 10:06:43","A2636","2018-11-09 17:18:46","3"
"20981","2","0","A3271","2017-10-20 10:06:43","A3271","2019-11-27 10:26:09","6"
"20982","1","1","A3271","2018-11-20 13:56:11","A3271","2019-11-27 10:26:43","4"
"20983","1","2","A3271","2018-11-20 13:56:13","A3271","2019-11-27 10:27:25","4"
"20984","1","3","A3271","2018-11-20 13:56:15","A3271","2019-11-27 10:27:42","6"
"20985","1","4","A3271","2018-11-20 13:56:17","A3271","2019-11-27 10:28:08","4"
"21302","1","5","A3271","2018-11-20 13:56:19","A3271","2019-11-27 10:28:25","3"
"21303","1","6","A3271","2018-11-20 13:56:21","A3271","2019-11-27 10:28:43","3"
"21304","3","0","A2062","2017-10-20 10:22:43","A2062",\N,"1"
"21305","4","1","A3211","2018-11-20 13:56:46","A3211","2019-12-19 18:24:53","8"
"21306","5","1","A3271","2018-11-20 13:57:33","A3271","2019-11-27 10:27:03","6"
"21307","6","1","A2636","2018-12-11 15:22:07","A2636",\N,"1"
"21308","7","1","A2636","2018-12-11 15:22:16","A2636",\N,"1"
