"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","4","1","A3220","2019-02-12 16:58:30","A3220","2019-10-01 10:42:58","7"
"2","5","1","A3220","2019-02-12 17:00:05","A3220","2019-10-01 10:43:14","8"
"3","6","1","A3220","2019-05-21 13:34:04","A3220","2019-10-01 10:43:35","12"
"4","6","2","A3220","2019-05-21 13:34:06","A3220","2019-10-01 10:43:48","9"
"5","6","3","A3220","2019-05-21 13:34:08","A3220","2019-10-01 10:44:05","9"
"6","3","1","A2636","2019-02-12 16:55:21","A2636","2019-06-07 11:26:51","5"
"7","2","1","A2636","2019-02-12 16:54:17","A2636","2019-06-07 11:26:58","5"
"8","1","1","A1589","2019-02-12 16:44:59","A1589",\N,"1"
"9","7","1","A3218","2019-10-04 18:49:08","A3218","2019-10-18 09:42:30","3"
"10","8","1","A3220","2019-10-04 18:49:15","A3220",\N,"1"
"11","8","2","A3220","2019-10-04 18:49:16","A3220",\N,"1"
"12","8","3","A3220","2019-10-04 18:49:18","A3220",\N,"1"
"13","8","4","A3220","2019-10-04 18:49:20","A3220",\N,"1"
"14","7","0","A3218","2019-10-18 09:40:16","A3218","2019-10-18 09:42:52","3"
