"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
89661,30,system,2018-11-05 23:22:37,system,2018-11-05 23:22:37,1
89661,31,system,2018-11-05 23:22:37,system,2018-11-05 23:22:37,1
89661,32,system,2018-11-05 23:22:37,system,2018-11-05 23:22:37,1
89661,33,system,2018-11-05 23:22:37,system,2018-11-05 23:22:37,1
89661,36,system,2018-11-05 23:22:37,system,2018-11-05 23:22:37,1
89661,37,system,2018-11-05 23:22:37,system,2018-11-05 23:22:37,1
89661,38,system,2018-11-05 23:22:37,system,2018-11-05 23:22:37,1
89661,150,system,2018-11-05 23:22:37,system,2018-11-05 23:22:37,1
89661,203,system,2018-11-05 23:22:37,system,2018-11-05 23:22:37,1
