"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3211","2019-11-06 12:30:27","A3211","2019-11-13 16:52:02","4"
"2","2","1","A3211","2019-08-01 15:31:44","A3211","2019-11-13 16:52:25","16"
"3","2","2","A3211","2019-08-01 15:31:46","A3211","2019-11-13 16:52:39","15"
"4","6","2","A3211","2019-11-08 10:56:03","A3211","2019-11-13 16:54:02","3"
"5","8","1","A3271","2020-03-16 13:53:30","A3271",\N,"1"
"6","7","1","A3211","2019-11-06 12:30:59","A3211","2019-11-13 16:54:19","4"
"7","4","1","A3211","2019-11-08 10:54:49","A3211","2019-11-13 16:54:34","3"
"8","4","2","A3211","2019-11-08 10:54:51","A3211","2019-11-13 16:54:58","2"
"10","1","2","A3211","2019-11-06 12:30:29","A3211","2019-11-13 16:55:39","2"
"11","1","3","A3211","2019-11-06 12:30:31","A3211","2019-11-13 16:56:07","2"
"12","7","2","A3219","2019-11-06 12:31:01","A3219","2019-11-08 10:45:42","3"
"13","7","3","A3210","2019-11-06 12:31:02","A3210","2019-12-20 15:24:50","4"
"14","1","4","A3211","2019-11-06 12:30:32","A3211","2019-11-13 16:57:49","2"
"15","1","5","A3211","2019-11-06 12:30:34","A3211","2019-11-13 16:58:13","2"
"16","6","1","A3211","2019-11-08 10:56:02","A3211","2019-11-13 16:58:40","2"
"17","1","6","A3211","2019-11-06 12:30:36","A3211","2019-11-13 16:59:07","2"
"18","1","7","A3211","2019-11-06 12:30:37","A3211","2019-11-13 16:59:38","2"
"19","1","8","A3211","2019-11-06 12:30:39","A3211","2019-11-13 17:00:10","2"
"20","1","9","A3211","2019-11-06 12:30:41","A3211","2019-11-13 17:00:41","2"
"21","2","3","A3211","2019-08-01 15:31:47","A3211","2019-11-13 17:01:01","12"
"22","5","1","A2062","2019-08-01 13:35:56","A2062",\N,"1"
"23","3","2","A3271","2020-03-16 13:53:53","A3271",\N,"1"
"24","3","1","A3271","2020-03-16 13:53:51","A3271",\N,"1"
