"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"21376","1","0","A3271","2017-11-06 16:07:04","A3271","2019-11-25 17:42:30","6"
"21793","1","0","A3271","2017-11-06 16:07:04","A3271","2019-11-25 17:48:41","6"
"21794","1","0","A3271","2017-11-06 16:07:04","A3271","2019-11-25 17:49:07","5"
"21795","2","0","A3271","2017-11-06 16:07:10","A3271","2019-11-25 17:49:31","5"
"21796","1","0","A3271","2017-11-06 16:07:04","A3271","2019-11-25 17:50:00","6"
"21797","1","0","A3271","2017-11-06 16:07:04","A3271","2019-11-25 17:50:26","6"
"21798","1","0","A3271","2017-11-06 16:07:04","A3271","2019-11-25 17:50:52","9"
"21799","1","0","A3271","2017-11-06 16:07:04","A3271","2019-11-25 17:51:20","8"
"21800","1","0","A3271","2017-11-06 16:07:04","A3271","2019-11-25 17:51:46","4"
"21801","2","0","A3271","2017-11-06 16:07:10","A3271","2019-11-25 17:52:12","4"
"21802","3","1","A2064","2017-11-17 17:10:32","A2064",\N,"1"
