"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
86973,30,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86973,31,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86973,32,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86973,33,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86973,36,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86973,37,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86973,38,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86973,150,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86973,203,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
91469,30,B91469,2019-01-23 12:43:21,B91469,2019-01-23 12:43:21,1
91469,31,B91469,2019-01-23 12:43:21,B91469,2019-01-23 12:43:21,1
91469,32,B91469,2019-01-23 12:43:21,B91469,2019-01-23 12:43:21,1
91469,33,B91469,2019-01-23 12:43:21,B91469,2019-01-23 12:43:21,1
91469,36,B91469,2019-01-23 12:43:21,B91469,2019-01-23 12:43:21,1
91469,37,B91469,2019-01-23 12:43:21,B91469,2019-01-23 12:43:21,1
91469,38,B91469,2019-01-23 12:43:21,B91469,2019-01-23 12:43:21,1
91469,150,B91469,2019-01-23 12:43:21,B91469,2019-01-23 12:43:21,1
91469,203,B91469,2019-01-23 12:43:21,B91469,2019-01-23 12:43:21,1
