"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3211","2019-05-17 17:39:39","A3211","2020-03-11 16:08:49","4"
"2","2","1","A3211","2019-05-17 17:40:45","A3211","2020-03-11 16:09:33","4"
"3","6","1","A3211","2020-03-11 16:27:20","A3211","2020-03-11 16:42:05","3"
"4","4","1","A3211","2019-05-17 17:42:30","A3211","2020-03-11 16:11:08","3"
"5","5","1","A3211","2019-05-17 17:43:04","A3211","2020-03-11 16:11:53","5"
"6","3","1","A3211","2019-05-17 17:41:36","A3211","2020-03-11 16:35:44","13"
"7","7","1","A3211","2019-05-17 17:44:17","A3211","2020-03-11 16:40:30","9"
"8","6","2","A3211","2020-03-11 16:27:22","A3211",\N,"1"
"9","9","1","A3211","2019-05-17 17:45:44","A3211","2020-03-11 16:15:00","7"
"10","10","1","A3211","2019-05-17 17:46:21","A3211","2020-03-11 16:17:04","3"
