"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:40:02","A2636","2019-05-17 17:40:02","1"
"1","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:40:02","A2636","2019-05-17 17:40:02","1"
"1","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:40:02","A2636","2019-05-17 17:40:02","1"
"1","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:40:02","A2636","2019-05-17 17:40:02","1"
"1","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:40:02","A2636","2019-05-17 17:40:02","1"
"2","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:40:57","A2636","2019-05-17 17:40:57","1"
"2","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:40:57","A2636","2019-05-17 17:40:57","1"
"2","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:40:57","A2636","2019-05-17 17:40:57","1"
"2","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:40:57","A2636","2019-05-17 17:40:57","1"
"2","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:40:57","A2636","2019-05-17 17:40:57","1"
"3","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:42:03","A2636","2019-05-17 17:42:03","1"
"3","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:42:03","A2636","2019-05-17 17:42:03","1"
"3","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:42:03","A2636","2019-05-17 17:42:03","1"
"3","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:42:03","A2636","2019-05-17 17:42:03","1"
"3","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:42:03","A2636","2019-05-17 17:42:03","1"
"4","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:42:41","A2636","2019-05-17 17:42:41","1"
"4","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:42:41","A2636","2019-05-17 17:42:41","1"
"4","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:42:41","A2636","2019-05-17 17:42:41","1"
"4","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:42:41","A2636","2019-05-17 17:42:41","1"
"4","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:42:41","A2636","2019-05-17 17:42:41","1"
"5","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:43:23","A2636","2019-05-17 17:43:23","1"
"5","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:43:23","A2636","2019-05-17 17:43:23","1"
"5","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:43:23","A2636","2019-05-17 17:43:23","1"
"5","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:43:23","A2636","2019-05-17 17:43:23","1"
"5","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:43:23","A2636","2019-05-17 17:43:23","1"
"6","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:43:56","A2636","2019-05-17 17:43:56","1"
"6","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:43:56","A2636","2019-05-17 17:43:56","1"
"6","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:43:56","A2636","2019-05-17 17:43:56","1"
"6","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:43:56","A2636","2019-05-17 17:43:56","1"
"6","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2636","2019-05-17 17:43:56","A2636","2019-05-17 17:43:56","1"
