"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20907","6","1","A3219","2019-08-21 10:48:59","A3219","2019-09-26 12:59:23","4"
"20908","5","1","A3219","2019-08-21 10:48:48","A3219","2019-09-26 12:56:11","4"
"20909","3","3","A3219","2019-08-21 10:48:34","A3219","2019-09-26 12:56:32","4"
"20910","3","1","A3219","2019-08-21 10:48:31","A3219","2019-09-26 12:57:45","4"
"20911","6","2","A3219","2019-08-21 10:49:01","A3219","2019-09-26 12:57:59","4"
"20912","3","4","A3219","2019-08-21 10:48:36","A3219","2019-09-26 12:58:12","4"
"20913","1","0","A3219","2017-11-10 10:14:04","A3219","2019-09-26 12:58:26","12"
"20914","3","2","A3219","2019-08-21 10:48:33","A3219","2019-09-26 12:58:42","4"
"20915","2","0","A3219","2017-11-10 10:14:21","A3219","2019-09-26 12:59:09","11"
"20916","1","0","A3219","2017-11-10 10:14:04","A3219","2019-09-26 12:58:55","7"
"20917","2","0","A2062","2017-11-10 10:14:21","A2062","2019-07-08 11:45:24","3"
"20918","4","1","A2064","2017-11-17 16:32:17","A2064",\N,"1"
"20919","11","1","A3219","2019-08-21 16:58:22","A3219","2019-09-26 12:56:48","5"
"20920","10","1","A3219","2019-08-21 16:58:08","A3219","2019-09-26 12:57:09","3"
"20921","9","1","A3219","2019-08-21 16:57:54","A3219","2019-09-26 12:57:25","4"
"20922","8","1","A3219","2019-08-21 16:57:43","A3219","2019-09-26 12:59:55","3"
"20923","7","1","A3219","2019-08-21 16:57:31","A3219","2019-09-26 12:59:39","3"
"20924","16","1","A3271","2019-08-21 10:49:52","A3271","2019-10-30 12:39:05","4"
"20925","12","2","A3271","2019-07-09 14:46:08","A3271","2019-10-30 12:39:21","3"
"20926","13","1","A3271","2019-07-09 14:45:44","A3271","2019-10-30 12:39:39","5"
"20927","14","2","A3271","2019-08-21 10:49:18","A3271","2019-10-30 12:39:54","4"
"20928","12","1","A3271","2019-07-09 14:46:04","A3271","2019-10-30 12:40:27","4"
"20929","14","4","A3271","2019-08-21 10:49:22","A3271","2019-10-30 12:40:42","4"
"20930","16","2","A3271","2019-08-21 10:49:54","A3271","2019-10-30 12:41:01","5"
"20931","14","1","A3271","2019-08-21 10:49:17","A3271","2019-10-30 12:41:17","5"
"20932","14","3","A3271","2019-08-21 10:49:20","A3271","2019-10-30 12:41:39","4"
"20933","15","1","A3271","2019-08-21 10:49:36","A3271","2019-10-30 12:41:57","4"
"20934","18","0","A3221","2019-08-21 11:16:57","A3221","2019-09-04 10:35:21","3"
"20935","18","0","A3221","2019-08-21 11:19:47","A3221","2019-09-04 10:36:16","2"
"20936","18","0","A3221","2019-08-21 11:22:13","A3221","2019-09-04 10:36:55","2"
"20937","18","0","A3221","2019-08-21 11:24:52","A3221","2019-09-04 10:37:43","3"
"20938","19","0","A3221","2019-08-21 11:28:21","A3221","2019-09-04 10:40:26","2"
"20939","20","0","A3221","2019-08-21 11:30:28","A3221","2019-09-04 10:41:27","2"
"20940","20","0","A3221","2019-08-21 11:32:30","A3221","2019-09-04 10:42:19","3"
"20941","21","0","A3271","2019-08-21 11:35:34","A3271","2019-10-30 12:43:43","4"
"20942","21","0","A3271","2019-08-21 11:37:41","A3271","2019-10-30 12:43:59","3"
"20943","21","0","A3271","2019-08-21 11:39:28","A3271","2019-10-30 12:44:15","3"
"20944","21","0","A3271","2019-08-21 11:41:44","A3271","2019-10-30 12:44:31","3"
"20945","22","0","A3271","2019-08-21 11:44:26","A3271","2019-10-30 12:44:47","3"
"20946","23","0","A3271","2019-08-21 11:47:40","A3271","2019-10-30 12:45:14","3"
"20947","23","0","A3271","2019-08-21 11:49:36","A3271","2019-10-30 12:45:31","4"
"20948","17","1","A3271","2019-08-21 16:59:17","A3271","2019-10-30 12:42:12","7"
"20949","17","2","A3271","2019-08-21 16:59:19","A3271","2019-10-30 12:42:31","7"
"20950","17","3","A3271","2019-08-21 16:59:21","A3271","2019-10-30 12:42:54","7"
"20951","17","4","A3271","2019-08-21 16:59:22","A3271","2019-10-30 12:43:09","6"
"20952","17","5","A3271","2019-08-21 16:59:24","A3271","2019-10-30 12:43:27","6"
