"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"21216","18","2","A3218","2019-09-03 18:02:34","A3218","2019-09-26 13:10:47","2"
"21219","12","0","B42400","2017-11-06 15:07:36","B42400","2018-11-12 09:58:47","5"
"21220","13","1","A3218","2019-09-03 18:04:09","A3218","2019-09-26 13:11:01","2"
"21659","17","1","B42400","2018-08-03 10:41:33","B42400","2019-02-20 12:55:41","2"
"21660","17","2","B42400","2018-08-03 10:41:36","B42400","2019-02-20 12:56:08","2"
"21661","6","0","A2062","2017-11-06 15:06:19","A2062",\N,"1"
"21663","8","1","A3218","2019-09-03 18:03:08","A3218","2019-09-26 13:11:18","2"
"21664","8","2","A3218","2019-09-03 18:03:10","A3218","2019-09-26 13:11:34","2"
"21665","18","1","A3218","2019-09-03 18:02:32","A3218","2019-09-26 13:10:33","2"
"21666","20","1","A2867","2019-09-03 18:03:57","A2867","2020-02-17 17:45:25","5"
"21667","20","2","A2867","2019-09-03 18:03:58","A2867","2020-02-17 17:47:30","5"
"21668","19","1","A2867","2019-09-03 18:02:54","A2867","2020-02-17 17:49:13","5"
"21669","19","2","A2867","2019-09-03 18:02:56","A2867","2020-02-17 17:50:35","5"
"21670","21","1","A3271","2019-09-03 18:19:56","A3271","2019-11-29 11:50:37","3"
