"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2","1","A3210","2017-11-22 15:52:42","A3210","2020-01-28 12:01:39","8"
"2","2","2","A3210","2017-11-22 15:52:42","A3210","2020-01-28 12:05:32","11"
"3","2","3","A3210","2017-11-22 15:52:42","A3210","2020-01-28 12:05:56","10"
"4","3","1","A3210","2018-01-20 08:50:15","A3210","2020-01-28 12:07:41","7"
"5","3","2","A3210","2018-01-20 08:50:15","A3210","2020-01-28 12:08:11","6"
"6","3","3","A3210","2018-01-20 08:50:15","A3210","2020-01-28 12:08:49","7"
"7","3","4","A3210","2018-01-20 08:50:15","A3210","2020-01-28 12:09:15","6"
"8","3","5","A3210","2018-01-20 08:50:15","A3210","2020-01-28 12:09:56","6"
"9","3","6","A3210","2018-01-20 08:50:15","A3210","2020-01-28 12:10:19","5"
"10","3","7","A3210","2018-01-20 08:50:15","A3210","2020-01-28 12:11:31","6"
"11","3","8","A3210","2018-01-20 08:50:15","A3210","2020-01-28 12:11:52","6"
"12","3","9","A3210","2018-01-20 08:50:15","A3210","2020-01-28 12:12:19","3"
"13","3","10","A3210","2018-01-20 08:50:15","A3210","2020-01-28 12:12:38","6"
"14","3","11","A3210","2018-01-20 08:50:15","A3210","2020-01-28 12:12:55","6"
"15","1","1","A1589","2017-11-22 15:14:00","A1589",\N,"1"
"16","1","0","A2064","2018-01-29 11:44:45","A2064",\N,"1"
