"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","10","1","A3211","2019-05-10 15:07:07","A3211","2020-02-28 12:19:03","3"
"2","5","1","A3211","2019-05-10 15:06:36","A3211","2020-02-28 12:20:06","3"
"3","7","1","A3211","2019-05-09 18:06:15","A3211","2020-02-28 12:21:06","3"
"4","5","2","A3211","2019-05-10 15:06:38","A3211","2020-02-28 12:18:33","3"
"5","1","1","A3211","2019-05-08 17:55:57","A3211","2020-02-28 12:04:42","3"
"6","3","2","A3211","2019-05-08 18:10:40","A3211","2020-02-28 12:07:38","7"
"7","4","1","A3211","2019-05-08 18:11:31","A3211","2020-02-28 11:58:47","5"
"8","3","1","A3211","2019-05-08 18:10:39","A3211","2020-02-28 12:17:34","4"
"9","6","2","A3211","2019-05-09 18:03:46","A3211","2020-02-28 12:20:31","3"
"10","8","1","A3211","2019-05-09 18:07:59","A3211","2020-02-28 12:18:08","3"
"11","6","1","A3211","2019-05-09 18:03:44","A3211","2020-02-28 12:19:22","3"
"12","9","1","A3211","2019-05-09 18:08:35","A3211","2020-02-28 12:10:02","3"
"13","2","1","A3211","2019-05-08 17:56:17","A3211","2020-02-28 12:05:11","3"
"14","11","1","A1589","2019-05-10 15:07:59","A1589",\N,"1"
