"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A3219","2019-08-09 10:14:23","A3219","2019-08-09 10:14:23","1"
"1","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A3219","2019-08-09 10:14:23","A3219","2019-08-09 10:14:23","1"
"1","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A3219","2019-08-09 10:14:23","A3219","2019-08-09 10:14:23","1"
"1","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A3219","2019-08-09 10:14:23","A3219","2019-08-09 10:14:23","1"
"1","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A3219","2019-08-09 10:14:23","A3219","2019-08-09 10:14:23","1"
"1","2","1","2","9_1","繰り返し設定1","2","","FFFFFF","A3212","2019-08-26 13:46:06","A3212","2019-08-26 13:46:06","1"
"1","2","1","2","9_2","繰り返し設定1","2","","FFFFFF","A3212","2019-08-26 13:46:06","A3212","2019-08-26 13:46:06","1"
"1","2","1","2","9_4","繰り返し設定1","2","","FFFFFF","A3212","2019-08-26 13:46:06","A3212","2019-08-26 13:46:06","1"
"1","2","1","2","9_5","繰り返し設定1","2","","FFFFFF","A3212","2019-08-26 13:46:06","A3212","2019-08-26 13:46:06","1"
"1","2","1","2","9_6","繰り返し設定1","2","","FFFFFF","A3212","2019-08-26 13:46:06","A3212","2019-08-26 13:46:06","1"
"1","4","1","2","9_1","繰り返し設定1","4","","FFFFFF","A3212","2019-08-26 13:46:15","A3212","2019-08-26 13:46:15","1"
"1","4","1","2","9_2","繰り返し設定1","4","","FFFFFF","A3212","2019-08-26 13:46:15","A3212","2019-08-26 13:46:15","1"
"1","4","1","2","9_4","繰り返し設定1","4","","FFFFFF","A3212","2019-08-26 13:46:15","A3212","2019-08-26 13:46:15","1"
"1","4","1","2","9_5","繰り返し設定1","4","","FFFFFF","A3212","2019-08-26 13:46:15","A3212","2019-08-26 13:46:15","1"
"1","4","1","2","9_6","繰り返し設定1","4","","FFFFFF","A3212","2019-08-26 13:46:15","A3212","2019-08-26 13:46:15","1"
"2","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A3219","2019-08-08 15:40:31","A3219","2019-08-08 15:40:31","1"
"2","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A3219","2019-08-08 15:40:31","A3219","2019-08-08 15:40:31","1"
"2","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A3219","2019-08-08 15:40:31","A3219","2019-08-08 15:40:31","1"
"2","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A3219","2019-08-08 15:40:31","A3219","2019-08-08 15:40:31","1"
"2","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A3219","2019-08-08 15:40:31","A3219","2019-08-08 15:40:31","1"
"3","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A3219","2019-08-09 10:15:38","A3219","2019-08-09 10:15:38","1"
"3","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A3219","2019-08-09 10:15:38","A3219","2019-08-09 10:15:38","1"
"3","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A3219","2019-08-09 10:15:38","A3219","2019-08-09 10:15:38","1"
"3","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A3219","2019-08-09 10:15:38","A3219","2019-08-09 10:15:38","1"
"3","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A3219","2019-08-09 10:15:38","A3219","2019-08-09 10:15:38","1"
"4","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A3212","2019-08-26 13:46:32","A3212","2019-08-26 13:46:32","1"
"4","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A3212","2019-08-26 13:46:32","A3212","2019-08-26 13:46:32","1"
"4","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A3212","2019-08-26 13:46:32","A3212","2019-08-26 13:46:32","1"
"4","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A3212","2019-08-26 13:46:32","A3212","2019-08-26 13:46:32","1"
"4","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A3212","2019-08-26 13:46:32","A3212","2019-08-26 13:46:32","1"
