"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
93337,30,system,2019-03-30 02:41:05,system,2019-03-30 02:41:05,1
93337,31,system,2019-03-30 02:41:05,system,2019-03-30 02:41:05,1
93337,32,system,2019-03-30 02:41:05,system,2019-03-30 02:41:05,1
93337,33,system,2019-03-30 02:41:05,system,2019-03-30 02:41:05,1
93337,36,system,2019-03-30 02:41:05,system,2019-03-30 02:41:05,1
93337,37,system,2019-03-30 02:41:05,system,2019-03-30 02:41:05,1
93337,38,system,2019-03-30 02:41:05,system,2019-03-30 02:41:05,1
93337,150,system,2019-03-30 02:41:05,system,2019-03-30 02:41:05,1
93337,203,system,2019-03-30 02:41:05,system,2019-03-30 02:41:05,1
