"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"2","1","1","A311","2018-12-25 16:22:30","A311",\N,"1"
"7","2","1","B5469","2018-12-12 13:27:26","B5469","2018-12-14 17:54:43","6"
"9","2","0","B5469","2018-12-13 09:10:19","B5469",\N,"1"
"10","3","0","B5469","2018-12-13 11:42:47","B5469","2018-12-17 18:12:23","2"
"11","4","1","B5469","2018-12-13 14:30:49","B5469","2018-12-13 14:33:08","2"
"12","4","0","B5469","2018-12-13 14:41:47","B5469",\N,"1"
"13","2","0","B5469","2018-12-13 17:10:25","B5469","2018-12-13 17:20:06","2"
"15","5","0","B5469","2018-12-14 10:53:55","B5469",\N,"1"
"16","5","0","B5469","2018-12-14 15:13:06","B5469","2018-12-14 15:57:25","3"
"17","5","0","B5469","2018-12-14 16:21:17","B5469",\N,"1"
"26","2","0","A159","2018-12-27 17:48:57","A159","2018-12-28 14:16:00","5"
