"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","3","1","A3271","2019-08-28 15:20:40","A3271","2019-09-30 20:03:06","2"
"2","1","1","A3271","2019-07-30 08:07:02","A3271","2019-09-30 20:04:00","3"
"3","1","2","A3271","2019-07-30 08:07:04","A3271","2019-09-30 20:04:27","3"
"4","1","3","A3271","2019-07-30 08:07:05","A3271","2019-09-30 20:04:56","3"
"5","2","1","A2636","2018-12-19 11:11:45","A2636",\N,"1"
"6","4","1","A3271","2019-08-28 15:21:06","A3271","2019-09-30 20:03:31","3"
"7","5","1","A3271","2019-08-28 15:20:53","A3271","2019-11-26 11:35:30","3"
"8","6","1","A3271","2019-08-28 15:21:33","A3271","2019-11-26 11:36:01","4"
"9","1","0","A3271","2019-08-28 15:16:20","A3271","2019-11-26 11:36:34","3"
"10","1","0","A3271","2019-08-28 15:17:37","A3271","2019-11-26 11:37:12","3"
"11","1","0","A3271","2019-08-28 15:19:32","A3271","2019-11-26 11:37:48","3"
