"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","3","2017-08-21","2017-09-10","A2062","2017-08-21 19:14:05","A2062","2017-09-11 10:28:06","2"
"1","5","2017-09-11","2017-11-26","A2062","2017-09-11 10:28:47","A2062","2017-11-22 13:57:53","2"
"1","6","2017-12-05","2017-12-05","A2062","2017-11-22 13:57:05","A2062","2017-11-22 13:57:05","1"
"1","7","2017-12-07","2017-12-07","A2062","2017-11-22 13:57:05","A2062","2017-11-22 13:57:05","1"
"1","8","2017-12-12","2017-12-12","A2062","2017-11-22 13:57:05","A2062","2017-11-22 13:57:05","1"
"1","9","2017-12-14","2017-12-14","A2062","2017-11-22 13:57:05","A2062","2017-11-22 13:57:05","1"
"1","10","2017-12-19","2017-12-19","A2062","2017-11-22 13:57:05","A2062","2017-11-22 13:57:05","1"
"1","11","2017-12-21","2017-12-21","A2062","2017-11-22 13:57:05","A2062","2017-11-22 13:57:05","1"
"1","48","2017-11-27","2017-11-27","A2062","2017-11-22 13:57:53","A2062","2017-11-22 13:57:53","1"
"1","49","2017-11-28","2017-11-30","A2062","2017-11-22 13:57:53","A2062",\N,"1"
"1","50","2017-12-26","2019-02-13","A1589","2017-12-26 14:25:43","A2062","2019-01-15 19:37:25","2"
"1","51","2019-02-14","2019-02-14","A2062","2019-01-15 19:37:25","A2062","2019-01-15 19:37:25","1"
"1","52","2019-02-15",\N,"A2062","2019-01-15 19:37:25","A2062",\N,"1"
"2","1","2018-02-06",\N,"A2062","2018-02-06 13:46:27","A2062","2018-02-06 13:46:27","1"
