"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","2","B7405","2018-08-27 15:48:09","B7405",\N,"1"
"2","1","3","B7405","2018-08-27 15:48:11","B7405",\N,"1"
"3","2","0","B7405","2018-08-14 20:36:19","B7405","2018-08-14 20:37:05","2"
"4","1","1","B7405","2018-08-27 15:48:06","B7405",\N,"1"
"5","2","0","B7405","2018-08-23 17:35:27","B7405",\N,"1"
"6","2","0","B7405","2018-08-23 17:35:43","B7405",\N,"1"
"7","2","0","B7405","2018-08-23 17:35:58","B7405",\N,"1"
"12","3","2","B7405","2018-09-04 15:35:44","B7405",\N,"1"
"13","3","1","B7405","2018-09-04 15:35:42","B7405",\N,"1"
"14","4","1","B7405","2018-09-04 15:35:56","B7405",\N,"1"
