"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2017-09-18","A2062","2017-08-22 10:18:00","A2062","2017-08-22 10:18:00","1"
"1","2017-09-25","A2062","2017-09-10 20:48:02","A2062","2017-09-10 20:48:02","1"
"1","2017-09-26","A2062","2017-09-10 20:48:03","A2062","2017-09-10 20:48:03","1"
"1","2017-09-27","A2062","2017-09-10 20:48:04","A2062","2017-09-10 20:48:04","1"
"1","2017-09-28","A2062","2017-09-10 20:48:05","A2062","2017-09-10 20:48:05","1"
"1","2017-09-29","A2062","2017-09-10 20:48:06","A2062","2017-09-10 20:48:06","1"
"1","2017-10-02","A2062","2017-09-10 20:48:16","A2062","2017-09-10 20:48:16","1"
"1","2017-10-03","A2062","2017-09-10 20:48:17","A2062","2017-09-10 20:48:17","1"
"1","2017-10-04","A2062","2017-09-10 20:48:17","A2062","2017-09-10 20:48:17","1"
"1","2017-10-05","A2062","2017-09-10 20:48:18","A2062","2017-09-10 20:48:18","1"
"1","2017-10-06","A2062","2017-09-10 20:48:22","A2062","2017-09-10 20:48:22","1"
"1","2017-10-09","A2062","2017-08-22 10:17:58","A2062","2017-08-22 10:17:58","1"
"1","2017-10-10","A2062","2017-09-10 20:48:23","A2062","2017-09-10 20:48:23","1"
"1","2017-11-03","A1589","2017-09-27 14:29:21","A1589","2017-09-27 14:29:21","1"
"1","2017-11-23","A1589","2017-09-27 14:29:22","A1589","2017-09-27 14:29:22","1"
"1","2017-12-25","A1589","2017-09-27 14:29:37","A1589","2017-09-27 14:29:37","1"
"1","2017-12-26","A1589","2017-09-27 14:29:37","A1589","2017-09-27 14:29:37","1"
"1","2017-12-27","A1589","2017-09-27 14:29:36","A1589","2017-09-27 14:29:36","1"
"1","2017-12-28","A1589","2017-09-27 14:29:36","A1589","2017-09-27 14:29:36","1"
"1","2017-12-29","A1589","2017-09-27 14:29:35","A1589","2017-09-27 14:29:35","1"
"1","2018-01-01","A1589","2017-09-27 14:29:30","A1589","2017-09-27 14:29:30","1"
"1","2018-01-02","A1589","2017-09-27 14:29:32","A1589","2017-09-27 14:29:32","1"
"1","2018-01-03","A1589","2017-09-27 14:29:32","A1589","2017-09-27 14:29:32","1"
"1","2018-01-04","A1589","2017-09-27 14:29:33","A1589","2017-09-27 14:29:33","1"
"1","2018-01-05","A1589","2017-09-27 14:29:34","A1589","2017-09-27 14:29:34","1"
"1","2018-01-08","A1589","2017-09-27 14:29:31","A1589","2017-09-27 14:29:31","1"
