"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","2018-06-13","2018-06-13","A2636","2018-06-13 16:11:18","A2636","2018-06-14 14:55:01","2"
"1","3","2018-06-14","2019-07-14","A2636","2018-06-14 15:34:53","B80836","2019-05-20 17:24:11","2"
"1","4","2019-07-15","2019-07-15","B80836","2019-05-20 17:24:11","B80836","2019-05-20 17:24:11","1"
"1","5","2019-07-16","2019-08-11","B80836","2019-05-20 17:24:11","B80836","2019-05-20 17:24:11","2"
"1","6","2019-08-12","2019-08-12","B80836","2019-05-20 17:24:11","B80836","2019-05-20 17:24:11","1"
"1","8","2019-08-13","2019-08-13","B80836","2019-05-20 17:24:11","B80836","2019-05-20 17:24:11","1"
"1","10","2019-08-14","2019-08-14","B80836","2019-05-20 17:24:11","B80836","2019-05-20 17:24:11","1"
"1","11","2019-08-15","2019-09-15","B80836","2019-05-20 17:24:11","B80836","2019-05-20 17:24:11","2"
"1","12","2019-09-16","2019-09-16","B80836","2019-05-20 17:24:11","B80836","2019-05-20 17:24:11","1"
"1","13","2019-09-17","2019-09-22","B80836","2019-05-20 17:24:11","B80836","2019-05-20 17:24:11","2"
"1","14","2019-09-23","2019-09-23","B80836","2019-05-20 17:24:11","B80836","2019-05-20 17:24:11","1"
"1","15","2019-09-24","2019-09-30","B80836","2019-05-20 17:24:11","A3218","2019-09-12 09:08:28","3"
"1","20","2019-10-01",\N,"A3218","2019-09-12 09:08:28","A3218","2019-09-12 09:08:28","1"
"2","1","2018-06-13","2019-07-14","A2636","2018-06-13 16:12:53","B80836","2019-05-20 17:25:51","2"
"2","2","2019-07-15","2019-07-15","B80836","2019-05-20 17:25:51","B80836","2019-05-20 17:25:51","1"
"2","3","2019-07-16","2019-08-11","B80836","2019-05-20 17:25:51","B80836","2019-05-20 17:25:51","2"
"2","4","2019-08-12","2019-08-12","B80836","2019-05-20 17:25:51","B80836","2019-05-20 17:25:51","1"
"2","5","2019-08-13","2019-09-15","B80836","2019-05-20 17:25:51","B80836","2019-05-20 17:25:51","2"
"2","6","2019-09-16","2019-09-16","B80836","2019-05-20 17:25:51","B80836","2019-05-20 17:25:51","1"
"2","7","2019-09-17","2019-09-22","B80836","2019-05-20 17:25:51","B80836","2019-05-20 17:25:51","2"
"2","8","2019-09-23","2019-09-23","B80836","2019-05-20 17:25:51","B80836","2019-05-20 17:25:51","1"
"2","9","2019-09-24","2019-10-13","B80836","2019-05-20 17:25:51","B80836","2019-05-20 17:25:51","2"
"2","10","2019-10-14","2019-10-14","B80836","2019-05-20 17:25:51","B80836","2019-05-20 17:25:51","1"
"2","11","2019-10-15","2019-10-21","B80836","2019-05-20 17:25:51","B80836","2019-05-20 17:25:51","2"
"2","12","2019-10-22","2019-10-22","B80836","2019-05-20 17:25:51","B80836","2019-05-20 17:25:51","1"
"2","13","2019-10-23",\N,"B80836","2019-05-20 17:25:51","B80836",\N,"1"
"3","1","2018-06-13",\N,"A2636","2018-06-13 16:13:21","A2636","2018-06-13 16:13:21","1"
"4","1","2018-06-15",\N,"A2636","2018-06-15 11:15:27","A2636","2018-06-15 11:15:27","1"
"5","1","2018-06-14","2019-07-14","A2636","2018-06-14 15:35:17","B80836","2019-05-20 17:24:46","2"
"5","2","2019-07-15","2019-07-15","B80836","2019-05-20 17:24:46","B80836","2019-05-20 17:24:46","1"
"5","3","2019-07-16","2019-08-11","B80836","2019-05-20 17:24:46","B80836","2019-05-20 17:24:46","2"
"5","4","2019-08-12","2019-08-12","B80836","2019-05-20 17:24:46","B80836","2019-05-20 17:24:46","1"
"5","6","2019-08-13","2019-08-13","B80836","2019-05-20 17:24:46","B80836","2019-05-20 17:24:46","1"
"5","8","2019-08-14","2019-08-14","B80836","2019-05-20 17:24:46","B80836","2019-05-20 17:24:46","1"
"5","9","2019-08-15","2019-09-15","B80836","2019-05-20 17:24:46","B80836","2019-05-20 17:24:46","2"
"5","10","2019-09-16","2019-09-16","B80836","2019-05-20 17:24:46","B80836","2019-05-20 17:24:46","1"
"5","11","2019-09-17","2019-09-22","B80836","2019-05-20 17:24:46","B80836","2019-05-20 17:24:46","2"
"5","12","2019-09-23","2019-09-23","B80836","2019-05-20 17:24:46","B80836","2019-05-20 17:24:46","1"
"5","13","2019-09-24","2019-09-30","B80836","2019-05-20 17:24:46","A3218","2019-09-12 09:14:26","3"
"5","18","2019-10-01",\N,"A3218","2019-09-12 09:14:26","A3218","2019-09-12 09:14:26","1"
"6","1","2018-09-25","2018-09-25","B80836","2018-09-11 12:36:09","B80836","2018-09-11 12:36:09","1"
"6","2","2018-09-26","2018-09-26","B80836","2018-09-11 12:36:09","B80836","2018-09-11 12:36:09","1"
"6","3","2018-09-28","2018-09-28","B80836","2018-09-11 12:36:09","B80836","2018-09-11 12:36:09","1"
"6","4","2018-10-03","2018-10-03","B80836","2018-09-11 12:36:09","B80836","2018-09-11 12:36:09","1"
"6","5","2018-10-05","2018-10-05","B80836","2018-09-11 12:36:09","B80836","2018-09-11 12:36:09","1"
"6","6","2018-10-09","2018-10-09","B80836","2018-09-11 12:36:09","B80836","2018-09-11 12:36:09","1"
"6","7","2018-10-13","2018-10-13","B80836","2018-09-11 12:36:09","B80836","2018-09-11 12:36:09","1"
"6","8","2018-10-16","2018-10-16","B80836","2018-09-11 12:36:09","B80836","2018-09-11 12:36:09","1"
"6","9","2018-10-17","2018-10-17","B80836","2018-09-11 12:36:09","B80836","2018-09-11 12:36:09","1"
"6","10","2018-10-20","2018-10-20","B80836","2018-09-11 12:36:09","B80836","2018-09-11 12:36:09","1"
"6","11","2018-10-22","2018-10-22","B80836","2018-09-11 12:36:09","B80836","2018-09-11 12:36:09","1"
"6","12","2018-10-26","2018-10-26","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","13","2018-10-30","2018-10-30","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","14","2018-10-31","2018-10-31","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","15","2018-11-05","2018-11-05","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","16","2018-11-06","2018-11-06","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","17","2018-11-09","2018-11-09","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","18","2018-11-10","2018-11-10","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","19","2018-11-12","2018-11-12","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","20","2018-11-14","2018-11-14","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","21","2018-11-16","2018-11-16","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","22","2018-11-20","2018-11-20","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","23","2018-11-24","2018-11-24","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","24","2018-11-27","2018-11-27","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","25","2018-11-28","2018-11-28","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","26","2018-12-01","2018-12-01","B80836","2018-09-11 12:36:10","B80836","2018-09-11 12:36:10","1"
"6","27","2018-12-03","2018-12-03","B80836","2018-09-11 12:36:11","B80836","2018-09-11 12:36:11","1"
"6","28","2018-12-05","2018-12-05","B80836","2018-09-11 12:36:11","B80836","2018-09-11 12:36:11","1"
"6","29","2018-12-07","2018-12-07","B80836","2018-09-11 12:36:11","B80836","2018-09-11 12:36:11","1"
"6","30","2018-12-10","2018-12-10","B80836","2018-09-11 12:36:11","B80836","2018-09-11 12:36:11","1"
"6","31","2018-12-11","2018-12-11","B80836","2018-09-11 12:36:11","B80836","2018-09-11 12:36:11","1"
"6","32","2018-12-14","2018-12-14","B80836","2018-09-11 12:36:11","B80836","2018-09-11 12:36:11","1"
"6","33","2018-12-18","2018-12-18","B80836","2018-09-11 12:36:11","B80836","2018-09-11 12:36:11","1"
"6","34","2018-12-19","2018-12-19","B80836","2018-09-11 12:36:11","B80836","2018-09-11 12:36:11","1"
"6","35","2018-12-22","2018-12-22","B80836","2018-09-11 12:36:11","B80836","2018-09-11 12:36:11","1"
"6","36","2018-12-26","2018-12-26","B80836","2018-09-11 12:36:11","B80836","2018-09-11 12:36:11","1"
"6","37","2019-01-07","2019-01-07","B80836","2018-09-26 16:27:37","B80836","2018-09-26 16:27:37","1"
"6","38","2019-01-09","2019-01-09","B80836","2018-09-26 16:27:37","B80836","2018-09-26 16:27:37","1"
"6","39","2019-01-11","2019-01-11","B80836","2018-09-26 16:27:37","B80836","2018-09-26 16:27:37","1"
"6","40","2019-01-15","2019-01-15","B80836","2018-09-26 16:27:37","B80836","2018-09-26 16:27:37","1"
"6","41","2019-01-16","2019-01-16","B80836","2018-09-26 16:27:37","B80836","2018-09-26 16:27:37","1"
"6","42","2019-01-18","2019-01-18","B80836","2018-09-26 16:27:38","B80836","2018-09-26 16:27:38","1"
"6","43","2019-01-22","2019-01-22","B80836","2018-09-26 16:27:38","B80836","2018-09-26 16:27:38","1"
"6","44","2019-01-29","2019-01-29","B80836","2018-09-26 16:27:38","B80836","2018-09-26 16:27:38","1"
"6","45","2019-01-30","2019-01-30","B80836","2018-09-26 16:27:38","B80836","2018-09-26 16:27:38","1"
"6","46","2019-02-04","2019-02-04","B80836","2018-09-26 16:27:38","B80836","2018-09-26 16:27:38","1"
"6","47","2019-02-06","2019-02-06","B80836","2018-09-26 16:27:38","B80836","2018-09-26 16:27:38","1"
"6","48","2019-02-12","2019-02-12","B80836","2018-09-26 16:27:38","B80836","2018-09-26 16:27:38","1"
"6","49","2019-02-13","2019-02-13","B80836","2018-09-26 16:27:38","B80836","2018-09-26 16:27:38","1"
"6","50","2019-02-15","2019-02-15","B80836","2018-09-26 16:27:38","B80836","2018-09-26 16:27:38","1"
"6","51","2019-02-20","2019-02-20","B80836","2018-09-26 16:27:38","B80836","2018-09-26 16:27:38","1"
"6","52","2019-02-22","2019-02-22","B80836","2018-09-26 16:27:38","B80836","2018-09-26 16:27:38","1"
"6","53","2019-02-26","2019-02-26","B80836","2018-09-26 16:27:38","B80836","2018-09-26 16:27:38","1"
"6","54","2019-01-26","2019-01-26","B80836","2018-12-25 17:25:32","B80836","2018-12-25 17:25:32","1"
"6","55","2019-02-02","2019-02-02","B80836","2018-12-25 17:25:32","B80836","2018-12-25 17:25:32","1"
"6","56","2019-02-09","2019-02-09","B80836","2018-12-25 17:25:33","B80836","2018-12-25 17:25:33","1"
