"HOLIDAY","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"2019-02-15","B90860","2019-02-14 12:58:40","B90860","2019-02-14 12:58:40","1"
