"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2","1","A3218","2019-06-06 12:09:15","A3218","2019-09-25 08:14:15","16"
"2","1","1","A3218","2019-07-04 15:49:44","A3218","2019-09-25 08:14:22","3"
"3","1","2","A3218","2019-07-04 15:49:46","A3218","2019-09-25 08:14:30","3"
"4","1","3","A3218","2019-07-04 15:49:48","A3218","2019-09-25 08:14:37","3"
"5","1","4","A3218","2019-07-04 15:49:49","A3218","2019-09-25 08:14:45","3"
"6","3","1","A2636","2019-06-06 12:10:19","A2636",\N,"1"
"7","6","1","B94890","2020-03-02 14:12:23","B94890",\N,"1"
"8","5","0","A3218","2019-08-30 19:01:16","A3218","2019-09-25 08:13:14","4"
"9","5","0","A3218","2019-08-30 19:01:43","A3218","2019-09-25 08:13:22","4"
"10","5","0","A3218","2019-08-30 19:02:20","A3218","2019-09-25 08:13:31","4"
"11","5","0","A3218","2019-08-30 19:02:44","A3218","2019-09-25 08:13:39","3"
