"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"2","2","1","2017-12-22","5","人間ドック共通","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2017-11-02 20:58:26","A2064","2018-01-24 08:51:57","1","2"
"2","2",\N,"2","2","1","2017-12-22","5","人間ドック共通","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2017-11-02 20:58:26","A2064","2018-01-24 08:51:57","1","2"
"3","2",\N,"2","2","1","2017-11-28","2","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2017-11-13 17:22:14","CUSTUMER","2017-11-13 17:22:14","0","1"
"4","2",\N,"2","2","1","2017-11-28","2","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2017-11-13 17:22:14","CUSTUMER","2017-11-13 17:22:14","0","1"
"5","2",\N,"2","2","1","2017-12-12","2","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2017-12-05 08:58:49","CUSTUMER","2017-12-05 08:58:49","0","1"
"6","2",\N,"2","2","1","2017-12-12","2","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2017-12-05 08:58:49","CUSTUMER","2017-12-05 08:58:49","0","1"
"7","2",\N,"2","2","1","2017-12-27","3","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2064","2018-01-24 08:51:57","A2064","2018-01-24 08:51:57","0","1"
"8","2",\N,"2","2","1","2017-12-27","3","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","A2064","2018-01-24 08:51:57","A2064","2018-01-24 08:51:57","0","1"
"9","2",\N,"2","2","1","2018-04-02","1","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2018-03-15 11:13:08","A2062","2018-03-15 11:13:08","0","1"
"10","2",\N,"2","2","1","2018-04-02","1","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2018-03-15 11:13:08","A2062","2018-03-15 11:13:08","0","1"
"11","2",\N,"1","9","1","2018-08-21","2","CT付コース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-04-18 11:41:55","A2062","2018-08-20 16:00:57","1","2"
"12","2",\N,"1","9","1","2018-08-21","2","CT付コース","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-04-18 11:41:55","A2062","2018-08-20 16:00:57","1","2"
"13","2",\N,"2","7","1","2018-05-09","3","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-04-25 15:03:20","A2062","2018-05-15 11:47:06","1","2"
"14","2",\N,"2","7","1","2018-05-09","3","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-04-25 15:03:20","A2062","2018-05-15 11:47:06","1","2"
"15","2",\N,"2","7","1","2018-05-14","1","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2018-05-15 11:47:06","A2062","2018-05-15 11:47:06","0","1"
"16","2",\N,"2","7","1","2018-05-14","1","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2018-05-15 11:47:06","A2062","2018-05-15 11:47:06","0","1"
"17","2",\N,"1","7","1","2018-06-06","3","CT付コース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-05-29 18:08:08","A2062","2018-06-08 12:31:28","1","2"
"18","2",\N,"1","7","1","2018-06-06","3","CT付コース","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-05-29 18:08:09","A2062","2018-06-08 12:31:28","1","2"
"19","2",\N,"1","7","1","2018-06-08","5","CT付コース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-06-08 12:31:28","A2062","2018-06-08 12:31:28","0","1"
"20","2",\N,"1","7","1","2018-06-08","5","CT付コース","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-06-08 12:31:28","A2062","2018-06-08 12:31:28","0","1"
"21","2",\N,"2","7","1","2018-07-06","5","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-06-24 00:05:07","CUSTUMER","2018-06-24 00:05:07","0","1"
"22","2",\N,"2","7","1","2018-07-06","5","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-06-24 00:05:07","CUSTUMER","2018-06-24 00:05:07","0","1"
"23","2",\N,"1","9","1","2018-09-04","2","CT付コース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-08-20 16:00:57","A2062","2018-09-26 18:15:55","1","2"
"24","2",\N,"1","9","1","2018-09-04","2","CT付コース","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-08-20 16:00:57","A2062","2018-09-26 18:15:55","1","2"
"25","2",\N,"2","13","1","2018-10-03","3","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-22 16:00:31","CUSTUMER","2018-09-22 16:00:31","0","1"
"26","2",\N,"2","13","1","2018-10-03","3","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-09-22 16:00:31","CUSTUMER","2018-09-22 16:00:31","0","1"
"27","2",\N,"1","13","1","2018-11-19","1","CT付コース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-09-26 18:15:54","A2062","2018-09-26 18:15:54","0","1"
"28","2",\N,"1","13","1","2018-11-19","1","CT付コース","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-09-26 18:15:55","A2062","2018-09-26 18:15:55","0","1"
"29","2",\N,"2","13","1","2018-11-28","3","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-11-07 11:25:39","CUSTUMER","2018-11-07 11:25:39","0","1"
"30","2",\N,"2","13","1","2018-11-28","3","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-11-07 11:25:39","CUSTUMER","2018-11-07 11:25:39","0","1"
"31","2",\N,"2","13","1","2018-11-26","1","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-11-08 14:57:45","CUSTUMER","2018-11-08 14:57:45","0","1"
"32","2",\N,"2","13","1","2018-11-26","1","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-11-08 14:57:45","CUSTUMER","2018-11-08 14:57:45","0","1"
"33","2",\N,"2","13","1","2018-12-03","1","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-11-21 23:58:31","CUSTUMER","2018-11-21 23:58:31","0","1"
"34","2",\N,"2","13","1","2018-12-03","1","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-11-21 23:58:31","CUSTUMER","2018-11-21 23:58:31","0","1"
"35","2",\N,"1","13","1","2018-12-17","1","CT付コース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-11-29 14:40:44","CUSTUMER","2018-11-29 14:40:44","0","1"
"36","2",\N,"1","13","1","2018-12-17","1","CT付コース","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-11-29 14:40:44","CUSTUMER","2018-11-29 14:40:44","0","1"
"37","2",\N,"2","13","1","2018-12-28","5","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-12-21 18:40:14","CUSTUMER","2018-12-21 18:40:14","0","1"
"38","2",\N,"2","13","1","2018-12-28","5","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-12-21 18:40:14","CUSTUMER","2018-12-21 18:40:14","0","1"
"39","2",\N,"2","13","1","2019-02-18","1","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-17 16:26:33","A2062","2019-02-18 14:53:49","1","2"
"40","2",\N,"2","13","1","2019-02-18","1","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-01-17 16:26:33","A2062","2019-02-18 14:53:49","1","3"
"41","2",\N,"2","14","1","2019-02-25","1","標準","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-31 16:21:46","A2062","2019-02-18 14:53:17","0","1"
"42","2",\N,"2","14","1","2019-02-25","1","標準","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-01-31 16:21:46","A2062","2019-02-18 14:53:17","0","1"
"43","2",\N,"2","14","1","2019-02-25","1","標準","帯1","0",\N,"3","0","0000","2300","1","1","2","CUSTUMER","2019-02-05 14:51:38","A2062","2019-02-18 14:53:17","0","1"
"44","2",\N,"2","15","1","2019-02-26","2","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-05 16:17:42","A2062","2019-02-18 14:53:17","0","1"
"45","2",\N,"2","15","1","2019-02-26","2","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-02-05 16:17:42","A2062","2019-02-18 14:53:17","0","1"
"46","2",\N,"2","14","1","2019-02-25","1","標準","帯1","0",\N,"3","0","0000","2300","1","1","2","CUSTUMER","2019-02-06 13:53:23","A2062","2019-02-18 14:53:17","0","1"
"47","2",\N,"2","13","1","2019-02-20","3","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-10 17:08:01","A2062","2019-02-18 14:54:42","1","2"
"48","2",\N,"2","13","1","2019-02-20","3","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-02-10 17:08:01","A2062","2019-02-18 14:54:42","1","2"
"49","2",\N,"1","13","1","2019-03-08","5","CT付コース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-17 13:39:27","CUSTUMER","2019-02-17 13:39:27","0","1"
"50","2",\N,"1","13","1","2019-03-08","5","CT付コース","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-02-17 13:39:27","CUSTUMER","2019-02-17 13:39:27","0","1"
"51","2",\N,"2","14","1","2019-02-25","1","標準","帯1","0",\N,"3","0","0000","2300","1","1","3","A2062","2019-02-18 14:53:49","A2062","2019-02-18 14:53:49","0","1"
"52","2",\N,"2","15","1","2019-03-12","2","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2019-02-18 14:54:42","A2062","2019-02-18 14:54:42","0","1"
"53","2",\N,"2","15","1","2019-03-12","2","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2019-02-18 14:54:42","A2062","2019-02-18 14:54:42","0","1"
"54","2",\N,"1","13","1","2019-03-06","3","CT付コース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-25 13:18:09","CUSTUMER","2019-02-25 13:18:09","0","1"
