"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"21049","2","2","A3271","2019-08-30 17:45:16","A3271","2019-09-30 19:33:10","2"
"21050","2","5","A3271","2019-08-30 17:45:21","A3271","2019-09-30 19:33:24","2"
"21051","1","1","A3271","2019-08-30 17:44:16","A3271","2019-09-30 19:34:08","2"
"21052","2","7","A3271","2019-08-30 17:45:24","A3271","2019-09-30 19:35:03","2"
"21053","2","3","A3271","2019-08-30 17:45:17","A3271","2019-09-30 19:33:37","2"
"21768","2","6","A3271","2019-08-30 17:45:22","A3271","2019-09-30 19:36:10","2"
"21777","1","2","A3271","2019-08-30 17:44:17","A3271","2019-09-30 19:33:50","2"
"21779","2","1","A3271","2019-08-30 17:45:14","A3271","2019-09-30 19:35:55","2"
"21780","2","4","A3271","2019-08-30 17:45:19","A3271","2019-09-30 19:34:40","2"
"21781","3","0","A2064","2017-11-06 16:51:20","A2064",\N,"1"
"21782","5","1","A2867","2019-08-30 17:45:47","A2867","2020-02-17 16:38:18","7"
"21783","5","2","A2867","2019-08-30 17:45:49","A2867","2020-02-17 16:40:55","6"
"21784","5","3","A3210","2019-08-30 17:45:51","A3210","2020-01-23 16:17:12","4"
"21785","4","1","A2867","2019-08-30 17:44:36","A2867","2020-02-17 16:42:08","6"
"21786","4","2","A2867","2019-08-30 17:44:37","A2867","2020-02-17 16:43:23","6"
"21787","5","4","A3210","2019-08-30 17:45:52","A3210","2020-01-23 16:18:13","4"
"21788","5","5","A3210","2019-08-30 17:45:54","A3210","2020-01-23 16:18:38","5"
"21789","5","6","A3210","2019-08-30 17:45:55","A3210","2020-01-23 16:16:38","3"
"21790","5","7","A3210","2019-08-30 17:45:57","A3210","2020-01-23 16:22:45","4"
