"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
67735,30,B67735,2018-05-18 17:16:05,B67735,2018-05-18 17:16:05,1
67735,31,B67735,2018-05-18 17:16:05,B67735,2018-05-18 17:16:05,1
67735,32,B67735,2018-05-18 17:16:02,B67735,2018-05-18 17:16:02,1
67735,33,B67735,2018-05-18 17:16:04,B67735,2018-05-18 17:16:04,1
67735,36,B67735,2018-05-18 17:16:04,B67735,2018-05-18 17:16:04,1
67735,37,B67735,2018-05-18 17:16:04,B67735,2018-05-18 17:16:04,1
67735,38,B67735,2018-05-18 17:16:04,B67735,2018-05-18 17:16:04,1
67735,150,B67735,2018-05-18 17:16:05,B67735,2018-05-18 17:16:05,1
67735,203,B67735,2018-05-18 17:16:05,B67735,2018-05-18 17:16:05,1
84681,30,B67735,2018-05-18 17:15:08,B67735,2018-05-18 17:15:08,1
84681,31,B67735,2018-05-18 17:15:05,B67735,2018-05-18 17:15:05,1
84681,32,B67735,2018-05-18 17:15:06,B67735,2018-05-18 17:15:06,1
84681,33,B67735,2018-05-18 17:15:06,B67735,2018-05-18 17:15:06,1
84681,36,B67735,2018-05-18 17:15:07,B67735,2018-05-18 17:15:07,1
84681,37,B67735,2018-05-18 17:15:07,B67735,2018-05-18 17:15:07,1
84681,38,B67735,2018-05-18 17:15:07,B67735,2018-05-18 17:15:07,1
84681,150,B67735,2018-05-18 17:15:08,B67735,2018-05-18 17:15:08,1
84681,203,B67735,2018-05-18 17:15:08,B67735,2018-05-18 17:15:08,1
