"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"21822","5","2","A3210","2019-08-26 17:11:04","A3210","2020-01-27 13:24:13","4"
"21823","5","3","A3210","2019-08-26 17:11:05","A3210","2020-01-27 13:24:50","4"
"21824","3","4","A3210","2019-08-26 17:10:19","A3210","2020-01-27 13:24:30","3"
"21826","3","3","A3210","2019-08-26 17:10:17","A3210","2020-01-27 13:23:29","3"
"21827","7","1","A3210","2019-08-26 17:16:16","A3210","2020-01-27 13:22:37","3"
"21828","2","1","A3210","2019-08-26 10:38:47","A3210","2020-01-27 13:23:48","4"
"21829","7","2","A3212","2019-08-26 17:16:18","A3212","2019-09-25 10:13:46","2"
"21830","2","2","A3212","2019-08-26 10:38:48","A3212","2019-09-25 10:14:10","3"
"21831","3","1","A3212","2019-08-26 17:10:14","A3212","2019-09-25 10:15:06","2"
"21832","7","3","A3212","2019-08-26 17:16:19","A3212","2019-09-25 10:17:25","3"
"21833","2","3","A3212","2019-08-26 10:38:50","A3212","2019-09-25 10:15:28","2"
"21835","3","2","A3212","2019-08-26 17:10:15","A3212","2019-09-25 10:14:43","2"
"21848","5","1","A3210","2019-08-26 17:11:02","A3210","2020-01-27 13:25:06","4"
"21849","8","1","A2636","2019-07-11 16:21:24","A2636","2019-07-12 08:47:15","3"
"21850","9","0","A2636","2019-07-11 16:43:44","A2636","2019-07-12 08:48:08","4"
"21851","10","0","A2636","2019-07-12 08:34:21","A2636","2019-07-12 08:41:39","3"
"21852","11","0","A2636","2019-07-12 08:40:08","A2636","2019-07-12 08:42:32","3"
"21853","12","0","A2636","2019-07-12 08:51:48","A2636","2019-07-12 08:52:09","2"
"21854","13","0","A2636","2019-07-12 08:55:15","A2636","2019-07-12 08:55:31","2"
"21855","17","5","B84681","2020-02-22 18:03:12","B84681",\N,"1"
"21856","14","1","A3210","2019-08-26 10:39:37","A3210","2020-01-27 13:59:56","8"
"21857","16","1","B84681","2020-02-22 18:03:37","B84681",\N,"1"
"21858","16","2","B84681","2020-02-22 18:03:38","B84681",\N,"1"
"21859","16","3","B84681","2020-02-22 18:03:40","B84681",\N,"1"
"21860","19","2","B84681","2020-02-22 18:04:15","B84681",\N,"1"
"21861","19","1","B84681","2020-02-22 18:04:13","B84681",\N,"1"
"21862","17","3","B84681","2020-02-22 18:03:08","B84681",\N,"1"
"21863","15","1","B84681","2020-02-22 18:03:54","B84681",\N,"1"
"21864","15","2","B84681","2020-02-22 18:03:55","B84681",\N,"1"
"21865","17","1","B84681","2020-02-22 18:03:05","B84681",\N,"1"
"21866","17","4","B84681","2020-02-22 18:03:10","B84681",\N,"1"
"21867","15","3","B84681","2020-02-22 18:03:57","B84681",\N,"1"
"21868","15","4","B84681","2020-02-22 18:03:59","B84681",\N,"1"
"21869","18","1","A3212","2019-09-25 11:06:01","A3212",\N,"1"
"21870","17","2","B84681","2020-02-22 18:03:07","B84681",\N,"1"
