"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"3","1","1","2018-08-27","1","3Dマンモグラフィー","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2018-08-22 14:50:16","A2062","2018-08-22 14:50:16","0","1"
"2","2",\N,"3","1","1","2018-08-27","1","3Dマンモグラフィー","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2018-08-22 14:50:16","A2062","2018-08-22 14:50:16","0","1"
"3","2",\N,"1","5","1","2018-09-03","1","スタンダード","帯1","0",\N,"4","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-27 07:37:08","CUSTUMER","2018-08-27 07:37:08","0","1"
"4","2",\N,"1","5","1","2018-09-03","1","スタンダード","帯1","0",\N,"4","0","0000","2300","1","1","1","CUSTUMER","2018-08-27 07:37:08","CUSTUMER","2018-08-27 07:37:08","0","1"
"5","2",\N,"1","6","1","2018-09-07","5","スタンダード","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-31 16:12:44","CUSTUMER","2018-08-31 16:12:44","0","1"
"6","2",\N,"1","6","1","2018-09-07","5","スタンダード","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-08-31 16:12:44","CUSTUMER","2018-08-31 16:12:44","0","1"
"7","2",\N,"1","7","1","2018-09-08","6","スタンダード","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-01 14:24:44","B86080","2018-09-03 15:39:55","1","2"
"8","2",\N,"1","7","1","2018-09-08","6","スタンダード","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-09-01 14:24:44","B86080","2018-09-03 15:39:55","1","2"
"9","2",\N,"1","5","1","2018-09-10","1","スタンダード","帯1","0",\N,"4","0","0000","2300","1","9",\N,"B86080","2018-09-03 15:39:55","A2062","2018-09-27 18:36:15","1","2"
"10","2",\N,"1","5","1","2018-09-10","1","スタンダード","帯1","0",\N,"4","0","0000","2300","1","1","1","B86080","2018-09-03 15:39:55","A2062","2018-09-27 18:36:15","1","2"
"11","2",\N,"1","6","1","2018-09-25","2","スタンダード","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-06 21:53:55","CUSTUMER","2018-09-06 21:53:55","0","1"
"12","2",\N,"1","6","1","2018-09-25","2","スタンダード","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-09-06 21:53:55","CUSTUMER","2018-09-06 21:53:55","0","1"
"13","2",\N,"1","5","1","2018-10-04","4","スタンダード","帯1","0",\N,"4","0","0000","2300","1","9",\N,"B86080","2018-09-07 17:03:47","B86080","2018-09-07 17:03:47","0","1"
"14","2",\N,"1","5","1","2018-10-04","4","スタンダード","帯1","0",\N,"4","0","0000","2300","1","1","1","B86080","2018-09-07 17:03:47","B86080","2018-09-07 17:03:47","0","1"
"15","2",\N,"2","1","1","2018-09-10","1","クイック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"B86080","2018-09-07 17:06:04","B86080","2018-09-07 17:06:28","1","2"
"16","2",\N,"2","1","1","2018-09-10","1","クイック","帯1","0",\N,"2","0","0000","2300","1","1","1","B86080","2018-09-07 17:06:04","B86080","2018-09-07 17:06:28","1","2"
"17","2",\N,"2","1","1","2018-10-01","1","クイック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"B86080","2018-09-07 17:06:28","B86080","2018-09-07 17:06:28","0","1"
"18","2",\N,"2","1","1","2018-10-01","1","クイック","帯1","0",\N,"2","0","0000","2300","1","1","1","B86080","2018-09-07 17:06:28","B86080","2018-09-07 17:07:12","0","2"
"19","2",\N,"1","7","1","2018-10-06","6","スタンダード","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-11 14:27:44","CUSTUMER","2018-09-11 14:27:44","0","1"
"20","2",\N,"1","7","1","2018-10-06","6","スタンダード","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-09-11 14:27:45","CUSTUMER","2018-09-11 14:27:45","0","1"
"21","2",\N,"1","19","1","2018-11-10","6","スタンダード","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-27 14:42:54","B86080","2018-10-15 15:00:40","0","1"
