"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2","4","B80812","2019-12-14 10:54:10","B80812",\N,"1"
"2","1","1","B80812","2019-12-14 10:52:52","B80812",\N,"1"
"3","1","4","B80812","2019-12-14 10:52:57","B80812",\N,"1"
"4","2","5","B80812","2019-12-14 10:54:12","B80812",\N,"1"
"5","3","1","A1589","2018-01-26 16:03:42","A1589",\N,"1"
"6","1","2","B80812","2019-12-14 10:52:54","B80812",\N,"1"
"7","1","3","B80812","2019-12-14 10:52:56","B80812",\N,"1"
"8","2","2","B80812","2019-12-14 10:54:03","B80812",\N,"1"
"9","2","1","B80812","2019-12-14 10:54:01","B80812",\N,"1"
"10","2","3","B80812","2019-12-14 10:54:09","B80812",\N,"1"
"11","5","1","A3271","2019-09-05 13:03:15","A3271","2019-11-27 10:32:30","5"
"12","4","1","A3271","2019-09-05 13:02:37","A3271","2019-11-27 10:32:42","4"
"13","4","2","B80812","2019-09-05 13:02:39","B80812","2020-04-08 17:18:12","5"
"14","4","3","A3271","2019-09-05 13:02:41","A3271","2019-11-27 10:33:09","4"
"15","5","2","B80812","2019-09-05 13:03:17","B80812","2020-04-08 17:18:30","6"
