"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","4","1","2017-09-22","5","ライン","帯",\N,\N,\N,\N,"0000","2300","1",\N,\N,"migration","2017-09-09 00:00:00","migration","2017-09-09 00:00:00","0","1"
"2","2",\N,"1","4","1","2017-09-22","5","ライン","帯",\N,\N,\N,\N,"0000","2300","1",\N,\N,"migration","2017-09-09 00:00:00","migration","2017-09-09 00:00:00","0","1"
"3","2",\N,"1","3","1","2017-09-13","3","ライン","帯",\N,\N,\N,\N,"0000","2300","1",\N,\N,"migration","2017-09-09 00:00:00","migration","2017-09-09 00:00:00","0","1"
"4","2",\N,"1","4","1","2017-10-06","5","ライン","帯",\N,\N,\N,\N,"0000","2300","1",\N,\N,"migration","2017-09-09 00:00:00","migration","2017-09-09 00:00:00","0","1"
"5","2",\N,"3","5","1","2017-10-19","4","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2017-09-22 16:17:38","A2062","2017-09-22 16:17:38","0","1"
"6","2",\N,"3","5","1","2017-10-19","4","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2017-09-22 16:17:38","A2062","2017-09-22 16:17:38","0","1"
"7","2",\N,"4","1","1","2017-10-19","4","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2017-09-22 16:42:14","A2062","2017-09-22 16:42:14","0","1"
"8","2",\N,"4","1","1","2017-10-19","4","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2017-09-22 16:42:14","A2062","2017-09-22 16:42:14","0","1"
"9","2",\N,"1","4","1","2017-09-29","5","胃カメラ","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2017-09-25 22:16:31","CUSTUMER","2017-09-25 22:16:31","0","1"
"10","2",\N,"1","4","1","2017-09-29","5","胃カメラ","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2017-09-25 22:16:31","CUSTUMER","2017-09-25 22:16:31","0","1"
"11","2",\N,"1","11","1","2017-11-07","2","胃カメラ","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2017-09-26 14:24:22","A2062","2017-09-26 14:24:22","0","1"
"12","2",\N,"1","11","1","2017-11-07","2","胃カメラ","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2017-09-26 14:24:22","A2062","2017-09-26 14:24:22","0","1"
"13","2",\N,"1","14","1","2017-10-26","4","胃カメラ","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2064","2017-09-29 12:27:12","A2064","2017-09-29 12:27:12","0","1"
"14","2",\N,"1","14","1","2017-10-26","4","胃カメラ","帯1","0",\N,"1","0","0000","2300","1","1","1","A2064","2017-09-29 12:27:12","A2064","2017-09-29 12:27:12","0","1"
"15","2",\N,"1","20","1","2017-11-24","5","胃カメラ","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2017-11-09 17:25:36","A2062","2017-11-14 15:32:42","0","1"
"16","2",\N,"1","20","1","2017-11-24","5","胃カメラ","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2017-11-09 17:25:36","A2062","2017-11-14 15:32:42","0","1"
"17","2",\N,"1","20","1","2018-03-30","5","人間ドック（バリウム）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-01-11 12:56:51","CUSTUMER","2018-01-11 12:56:51","0","1"
"18","2",\N,"1","20","1","2018-03-30","5","人間ドック（バリウム）","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-01-11 12:56:51","CUSTUMER","2018-01-11 12:56:51","0","1"
"19","2",\N,"1","20","1","2018-02-16","5","人間ドック（バリウム）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-01-25 11:51:59","A2062","2018-01-25 11:51:59","0","1"
"20","2",\N,"1","20","1","2018-02-16","5","人間ドック（バリウム）","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-01-25 11:51:59","A2062","2018-01-25 11:51:59","0","1"
"21","2",\N,"1","21","1","2018-05-17","4","人間ドック（バリウム）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2064","2018-03-30 15:42:08","A2064","2018-03-30 15:42:08","0","1"
