"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","9","1","B82695","2018-09-21 11:07:19","B82695","2020-02-28 10:36:22","7"
"2","1","1","A3210","2018-05-23 17:43:29","A3210","2020-01-29 18:14:56","6"
"3","1","3","A3210","2018-05-23 17:43:31","A3210","2020-01-29 18:17:04","5"
"4","9","9","A3210","2018-09-21 11:07:42","A3210","2020-01-29 18:24:46","5"
"5","9","2","A3210","2018-09-21 11:07:21","A3210","2020-01-29 18:25:02","8"
"6","3","1","B82695","2018-05-23 17:45:11","B82695","2020-02-28 10:35:42","5"
"7","9","5","A3210","2018-09-21 11:07:27","A3210","2020-01-29 18:26:32","6"
"8","9","3","A3210","2018-09-21 11:07:23","A3210","2020-01-29 18:29:02","7"
"9","1","2","A3210","2018-05-23 17:43:30","A3210","2020-01-29 18:16:14","4"
"10","9","7","A3210","2018-09-21 11:07:38","A3210","2020-01-29 18:34:59","4"
"11","9","4","A3210","2018-09-21 11:07:25","A3210","2020-01-29 18:36:57","3"
"12","9","8","A3210","2018-09-21 11:07:40","A3210","2020-01-29 18:38:09","6"
"13","9","6","A3210","2018-09-21 11:07:36","A3210","2020-01-29 18:39:54","5"
"14","7","1","A3210","2018-05-23 17:47:06","A3210","2020-01-29 18:33:04","5"
"15","8","1","A3210","2018-05-23 17:47:28","A3210","2020-01-29 18:33:40","5"
"16","10","1","A2636","2018-05-23 17:48:23","A2636",\N,"1"
