"pref","rail","status","register","updater","rgst","updt","created_id","updated_id"
"13","301","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","302","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","303","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","304","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","305","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","307","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","308","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","310","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","311","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","313","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","314","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","316","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","317","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","318","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","320","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","321","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","322","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","323","1","0","0","2014-07-28 21:51:48","2017-06-29 12:02:49","batch","batch"
"13","980","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"13","1336","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"13","1337","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"14","170","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","172","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","235","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","253","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","261","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","262","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","263","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","264","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","286","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","291","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","292","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","293","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","294","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","295","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","296","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","300","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","332","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","333","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","334","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","336","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","338","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","339","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","340","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","343","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","349","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","351","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","352","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","353","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","354","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","355","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","356","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","357","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","358","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","359","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","360","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","361","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","362","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","363","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","364","1","0","0","2014-07-28 21:51:53","2017-06-29 12:02:49","batch","batch"
"14","1332","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"14","1338","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"15","82","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","94","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","103","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","104","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","141","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","142","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"15","146","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","366","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","371","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","372","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","373","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","374","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","375","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","376","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","378","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","379","X","0","0","2014-07-28 21:51:58","2014-07-28 21:51:58","batch","batch"
"15","380","1","0","0","2014-07-28 21:51:58","2017-06-29 12:02:49","batch","batch"
"15","1333","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"15","1334","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"15","1335","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"15","1488","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"16","142","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"16","379","X","0","0","2014-07-28 21:52:03","2014-07-28 21:52:03","batch","batch"
"16","381","1","0","0","2014-07-28 21:52:03","2017-06-29 12:02:49","batch","batch"
"16","382","1","0","0","2014-07-28 21:52:03","2017-06-29 12:02:49","batch","batch"
"16","384","1","0","0","2014-07-28 21:52:03","2017-06-29 12:02:49","batch","batch"
"16","385","1","0","0","2014-07-28 21:52:03","2017-06-29 12:02:49","batch","batch"
"16","386","1","0","0","2014-07-28 21:52:03","2017-06-29 12:02:49","batch","batch"
"16","387","1","0","0","2014-07-28 21:52:03","2017-06-29 12:02:49","batch","batch"
"16","388","1","0","0","2014-07-28 21:52:03","2017-06-29 12:02:49","batch","batch"
"16","389","1","0","0","2014-07-28 21:52:03","2017-06-29 12:02:49","batch","batch"
"16","390","1","0","0","2014-07-28 21:52:03","2017-06-29 12:02:49","batch","batch"
"16","391","1","0","0","2014-07-28 21:52:03","2017-06-29 12:02:49","batch","batch"
"16","392","1","0","0","2014-07-28 21:52:03","2017-06-29 12:02:49","batch","batch"
"16","393","1","0","0","2014-07-28 21:52:03","2017-06-29 12:02:49","batch","batch"
"16","394","1","0","0","2014-07-28 21:52:03","2017-06-29 12:02:49","batch","batch"
"16","395","1","0","0","2014-07-28 21:52:03","2017-06-29 12:02:49","batch","batch"
"16","1334","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"17","142","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"17","379","X","0","0","2014-07-28 21:52:08","2014-07-28 21:52:08","batch","batch"
"17","396","1","0","0","2014-07-28 21:52:08","2017-06-29 12:02:49","batch","batch"
"17","398","1","0","0","2014-07-28 21:52:08","2017-06-29 12:02:49","batch","batch"
"17","399","1","0","0","2014-07-28 21:52:08","2017-06-29 12:02:49","batch","batch"
"17","400","1","0","0","2014-07-28 21:52:08","2017-06-29 12:02:49","batch","batch"
"17","401","1","0","0","2014-07-28 21:52:08","2017-06-29 12:02:49","batch","batch"
"17","1334","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"17","1340","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"18","396","1","0","0","2014-07-28 21:52:13","2017-06-29 12:02:49","batch","batch"
"18","403","1","0","0","2014-07-28 21:52:13","2017-06-29 12:02:49","batch","batch"
"18","404","1","0","0","2014-07-28 21:52:13","2017-06-29 12:02:49","batch","batch"
"18","405","1","0","0","2014-07-28 21:52:13","2017-06-29 12:02:49","batch","batch"
"18","406","1","0","0","2014-07-28 21:52:13","2017-06-29 12:02:49","batch","batch"
"18","407","1","0","0","2014-07-28 21:52:13","2017-06-29 12:02:49","batch","batch"
"18","408","1","0","0","2014-07-28 21:52:13","2017-06-29 12:02:49","batch","batch"
"19","253","1","0","0","2014-07-28 21:52:18","2017-06-29 12:02:49","batch","batch"
"19","410","1","0","0","2014-07-28 21:52:18","2017-06-29 12:02:49","batch","batch"
"19","411","1","0","0","2014-07-28 21:52:18","2017-06-29 12:02:49","batch","batch"
"19","412","1","0","0","2014-07-28 21:52:18","2017-06-29 12:02:49","batch","batch"
"20","142","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","143","X","0","0","2014-07-28 21:52:23","2014-07-28 21:52:23","batch","batch"
"20","253","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","374","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","376","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","378","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","410","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","418","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","420","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","421","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","422","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","423","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","425","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","426","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","427","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","428","1","0","0","2014-07-28 21:52:23","2017-06-29 12:02:49","batch","batch"
"20","1488","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"21","235","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","381","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","423","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","431","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","432","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","433","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","435","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","436","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","437","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","438","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","439","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","440","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","441","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","442","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","443","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","444","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"21","445","1","0","0","2014-07-28 21:52:28","2017-06-29 12:02:49","batch","batch"
"22","235","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"22","262","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"22","340","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"22","411","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"22","420","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"22","449","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"22","452","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"22","453","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"22","454","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"22","455","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"22","456","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"22","457","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"22","458","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"22","459","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"22","460","1","0","0","2014-07-28 21:52:33","2017-06-29 12:02:49","batch","batch"
"23","235","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","420","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","423","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","431","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","435","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","439","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","440","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","452","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","466","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","467","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","469","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","470","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","471","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","474","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","475","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","476","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","477","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","478","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","479","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","480","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","481","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","482","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","483","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","484","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","485","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","486","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","487","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","488","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","489","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","490","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","491","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","492","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","493","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","494","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","495","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","496","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","497","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","498","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","499","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","500","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"23","501","1","0","0","2014-07-28 21:52:38","2017-06-29 12:02:49","batch","batch"
"24","445","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","466","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","487","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","503","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","504","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","505","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","506","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","507","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","508","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","510","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","511","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","512","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","513","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","514","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","515","X","0","0","2014-07-28 21:52:43","2014-07-28 21:52:43","batch","batch"
"24","516","X","0","0","2014-07-28 21:52:43","2014-07-28 21:52:43","batch","batch"
"24","517","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","518","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","519","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","520","1","0","0","2014-07-28 21:52:43","2017-06-29 12:02:49","batch","batch"
"24","1232","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"24","1233","1","0","0","2017-06-29 12:02:49","2017-06-29 12:02:49","batch","batch"
"25","235","1","0","0","2014-07-28 21:52:48","2017-06-29 12:02:49","batch","batch"
"25","396","1","0","0","2014-07-28 21:52:48","2017-06-29 12:02:49","batch","batch"
"25","431","1","0","0","2014-07-28 21:52:48","2017-06-29 12:02:49","batch","batch"
"25","507","1","0","0","2014-07-28 21:52:48","2017-06-29 12:02:49","batch","batch"
"25","525","1","0","0","2014-07-28 21:52:48","2017-06-29 12:02:49","batch","batch"
"25","526","1","0","0","2014-07-28 21:52:48","2017-06-29 12:02:49","batch","batch"
"25","528","1","0","0","2014-07-28 21:52:48","2017-06-29 12:02:49","batch","batch"
"25","529","1","0","0","2014-07-28 21:52:48","2017-06-29 12:02:49","batch","batch"
"25","530","1","0","0","2014-07-28 21:52:48","2017-06-29 12:02:49","batch","batch"
"25","531","1","0","0","2014-07-28 21:52:48","2017-06-29 12:02:49","batch","batch"
"25","532","1","0","0","2014-07-28 21:52:48","2017-06-29 12:02:49","batch","batch"
"25","533","1","0","0","2014-07-28 21:52:48","2017-06-29 12:02:49","batch","batch"
"25","534","1","0","0","2014-07-28 21:52:48","2017-06-29 12:02:49","batch","batch"
"26","235","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:49","batch","batch"
"26","404","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:49","batch","batch"
"26","506","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:49","batch","batch"
"26","525","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:49","batch","batch"
"26","526","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","529","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","540","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","541","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","542","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","543","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","544","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","545","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","546","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","547","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","548","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","549","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","550","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","551","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","552","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","554","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","555","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","556","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","557","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","558","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","559","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","560","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","561","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","562","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","563","1","0","0","2014-07-28 21:52:53","2017-06-29 12:02:50","batch","batch"
"26","564","X","0","0","2014-07-28 21:52:53","2014-07-28 21:52:53","batch","batch"
"26","1395","1","0","0","2017-06-29 12:02:50","2017-06-29 12:02:50","batch","batch"
"26","1396","1","0","0","2017-06-29 12:02:50","2017-06-29 12:02:50","batch","batch"
"27","235","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","506","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","508","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","540","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","542","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","543","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","549","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","554","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","566","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","569","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","571","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","572","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","573","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","574","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","575","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","576","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","578","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","579","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","580","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","582","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","583","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","584","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","585","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","586","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","587","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","588","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","589","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","590","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","591","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","592","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","593","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","594","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","595","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","597","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","598","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","599","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","600","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","601","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","603","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
"27","604","1","0","0","2014-07-28 21:52:58","2017-06-29 12:02:50","batch","batch"
