"20012","20148","20201119","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201120","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201121","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201122","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201123","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201124","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201125",NULL,NULL,"6",NULL,"3","0","0","1","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201126","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201127","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201128","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201129","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20148","20201130","1","57","6",NULL,"1","0","0","0","1","2020-02-03 11:04:06","2020-02-03 11:04:06",NULL,NULL
"20012","20149","20201104",NULL,NULL,"5",NULL,"3","0","0","1","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201105","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201106","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201107","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201108","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201109","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201110","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201111",NULL,NULL,"5",NULL,"3","0","0","1","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201112","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201113","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201114","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201115","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201116","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201117","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201118",NULL,NULL,"5",NULL,"3","0","0","1","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201119","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201120","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201121","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201122","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201123","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201124","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201125",NULL,NULL,"5",NULL,"3","0","0","1","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201126","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201127","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201128","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
"20012","20149","20201129","1","57","5",NULL,"1","0","0","0","1","2020-02-03 11:03:56","2020-02-03 11:03:56",NULL,NULL
