"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2062","2017-08-23 14:27:37","A2062","2017-08-23 14:27:37","1"
"1","4","1","2","9_7","繰り返し設定1","4","","FFFFFF","A1589","2017-10-10 17:23:14","A1589","2017-10-10 17:23:14","1"
"1","5","1","2","9_7","繰り返し設定1","5","","FFFFFF","A1589","2017-11-07 14:56:08","A1589","2017-11-07 14:56:08","1"
"1","6","1","2","9_7","繰り返し設定1","6","","FFFFFF","A2062","2018-05-18 17:27:46","A2062","2018-05-18 17:27:46","1"
"1","7","1","2","9_7","繰り返し設定1","7","","FFFFFF","A2062","2018-05-18 17:27:46","A2062","2018-05-18 17:27:46","1"
"2","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2064","2017-11-10 16:44:20","A2064","2017-11-10 16:44:20","1"
"2","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2064","2017-11-10 16:44:20","A2064","2017-11-10 16:44:20","1"
"2","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2064","2017-11-10 16:44:20","A2064","2017-11-10 16:44:20","1"
"2","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2064","2017-11-10 16:44:20","A2064","2017-11-10 16:44:20","1"
"2","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2064","2017-11-10 16:44:20","A2064","2017-11-10 16:44:20","1"
"2","1","1","2","9_7","繰り返し設定1","1","","FFFFFF","A2064","2017-11-10 16:44:20","A2064","2017-11-10 16:44:20","1"
"3","2","1","2","9_7","繰り返し設定1","2","","FFFFFF","A1589","2018-04-11 15:25:54","A1589","2018-04-11 15:25:54","1"
"3","3","1","2","9_7","繰り返し設定1","3","","FFFFFF","A2062","2018-05-18 17:28:37","A2062","2018-05-18 17:28:37","1"
"3","4","1","2","9_7","繰り返し設定1","4","","FFFFFF","A2636","2019-01-24 16:39:43","A2636","2019-01-24 16:39:43","1"
"4","1","1","2","9_7","繰り返し設定1","1","","FFFFFF","A2636","2019-01-24 16:41:45","A2636","2019-01-24 16:41:45","1"
"5","2","1","2","9_7","繰り返し設定1","2","","FFFFFF","A2062","2019-06-20 13:43:03","A2062","2019-06-20 13:43:03","1"
"6","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2062","2019-06-20 13:48:37","A2062","2019-06-20 13:48:37","1"
"7","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2062","2019-06-20 13:49:59","A2062","2019-06-20 13:49:59","1"
