"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
100661,30,B100661,2019-09-12 10:41:55,B100661,2019-09-12 10:41:55,1
100661,31,B100661,2019-09-12 10:41:55,B100661,2019-09-12 10:41:55,1
100661,32,B100661,2019-09-12 10:41:55,B100661,2019-09-12 10:41:55,1
100661,33,B100661,2019-09-12 10:41:55,B100661,2019-09-12 10:41:55,1
100661,36,B100661,2019-09-12 10:41:55,B100661,2019-09-12 10:41:55,1
100661,37,B100661,2019-09-12 10:41:55,B100661,2019-09-12 10:41:55,1
100661,38,B100661,2019-09-12 10:41:55,B100661,2019-09-12 10:41:55,1
100661,150,B100661,2019-09-12 10:41:55,B100661,2019-09-12 10:41:55,1
100661,203,B100661,2019-09-12 10:41:55,B100661,2019-09-12 10:41:55,1
101423,30,B100661,2019-09-13 09:37:58,B100661,2019-09-13 09:37:58,1
101423,32,B100661,2019-09-13 09:37:58,B100661,2019-09-13 09:37:58,1
101423,33,B100661,2019-09-13 09:37:58,B100661,2019-09-13 09:37:58,1
101423,36,B100661,2019-09-13 09:37:58,B100661,2019-09-13 09:37:58,1
101423,37,B100661,2019-09-13 09:37:58,B100661,2019-09-13 09:37:58,1
101423,38,B100661,2019-09-13 09:37:58,B100661,2019-09-13 09:37:58,1
101423,150,B100661,2019-09-13 09:37:58,B100661,2019-09-13 09:37:58,1
101423,203,B100661,2019-09-13 09:37:58,B100661,2019-09-13 09:37:58,1
