"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
37700,30,system,2014-11-21 03:23:43,system,2014-11-21 03:23:43,1
37700,31,system,2014-11-21 03:23:43,system,2014-11-21 03:23:43,1
37700,32,system,2014-11-21 03:23:43,system,2014-11-21 03:23:43,1
37700,33,system,2014-11-21 03:23:43,system,2014-11-21 03:23:43,1
37700,36,system,2014-11-21 03:23:43,system,2014-11-21 03:23:43,1
37700,37,system,2014-11-21 03:23:43,system,2014-11-21 03:23:43,1
37700,38,system,2014-11-21 03:23:43,system,2014-11-21 03:23:43,1
37700,150,AD009,2017-08-08 02:06:46,AD009,2017-08-08 02:06:46,1
37700,203,AD009,2017-08-08 02:06:46,AD009,2017-08-08 02:06:46,1
"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
37700,30,system,2014-11-21 03:23:43,system,2014-11-21 03:23:43,1
37700,31,system,2014-11-21 03:23:43,system,2014-11-21 03:23:43,1
37700,32,system,2014-11-21 03:23:43,system,2014-11-21 03:23:43,1
37700,33,system,2014-11-21 03:23:43,system,2014-11-21 03:23:43,1
37700,36,system,2014-11-21 03:23:43,system,2014-11-21 03:23:43,1
37700,37,system,2014-11-21 03:23:43,system,2014-11-21 03:23:43,1
37700,38,system,2014-11-21 03:23:43,system,2014-11-21 03:23:43,1
37700,150,AD009,2017-08-08 02:06:46,AD009,2017-08-08 02:06:46,1
37700,203,AD009,2017-08-08 02:06:46,AD009,2017-08-08 02:06:46,1
