"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","15","1","2019-02-18","1","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-12 13:52:23","B90433","2019-02-13 09:41:53","0","1"
"2","2",\N,"1","15","1","2019-02-18","1","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-02-12 13:52:23","B90433","2019-02-13 09:41:53","0","1"
"3","2",\N,"1","58","1","2019-03-11","1","カレンダー1","帯1","0",\N,"0","0","0000","2300","1","9",\N,"CUSTUMER","2019-03-04 17:12:55","B90433","2019-03-05 08:20:28","0","1"
"4","2",\N,"1","58","1","2019-03-11","1","カレンダー1","帯1","0",\N,"0","0","0000","2300","1","1","1","CUSTUMER","2019-03-04 17:12:55","B90433","2019-03-05 08:20:28","0","1"
"5","2",\N,"1","65","1","2019-03-16","6","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-03-13 12:44:59","CUSTUMER","2019-03-13 12:44:59","0","1"
"6","2",\N,"1","65","1","2019-03-16","6","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-03-13 12:44:59","CUSTUMER","2019-03-13 12:44:59","0","1"
"7","2",\N,"1","89","1","2019-03-30","6","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-03-24 16:13:51","B90433","2019-03-26 08:30:55","0","1"
"8","2",\N,"1","89","1","2019-03-30","6","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-03-24 16:13:51","B90433","2019-03-26 08:30:55","0","1"
"9","2",\N,"2","113","1","2019-04-20","6","カレンダー2","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-04-05 20:45:51","B90433","2019-04-06 09:03:54","0","1"
"10","2",\N,"2","113","1","2019-04-20","6","カレンダー2","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-04-05 20:45:51","B90433","2019-04-06 09:03:54","0","1"
"11","2",\N,"1","153","1","2019-05-21","2","カレンダー1","帯1","0",\N,"0","0","0000","2300","1","9",\N,"CUSTUMER","2019-05-16 13:16:32","B90433","2019-05-20 08:28:06","0","1"
"12","2",\N,"1","153","1","2019-05-21","2","カレンダー1","帯1","0",\N,"0","0","0000","2300","1","1","1","CUSTUMER","2019-05-16 13:16:32","B90433","2019-05-20 08:28:06","0","1"
"13","2",\N,"1","173","1","2019-06-08","6","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-05-26 13:29:56","B90433","2019-06-04 08:25:15","0","1"
"14","2",\N,"1","173","1","2019-06-08","6","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-05-26 13:29:56","B90433","2019-06-04 08:25:15","0","1"
"15","2",\N,"1","220","1","2019-07-06","6","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-07-04 16:47:42","B90433","2019-07-05 08:22:37","0","1"
"16","2",\N,"1","220","1","2019-07-06","6","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-07-04 16:47:42","B90433","2019-07-05 08:22:37","0","1"
"17","2",\N,"1","273","1","2019-10-04","5","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-08-13 10:50:20","A3218","2019-08-20 15:10:18","0","1"
"18","2",\N,"1","273","1","2019-10-04","5","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-08-13 10:50:20","A3218","2019-08-20 15:10:18","0","1"
"19","2",\N,"1","201","1","2019-10-18","5","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-08-13 23:42:42","CUSTUMER","2019-08-13 23:42:42","0","1"
"20","2",\N,"1","201","1","2019-10-18","5","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-08-13 23:42:42","CUSTUMER","2019-08-13 23:42:42","0","1"
"21","2",\N,"1","271","1","2019-08-31","6","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3179","2019-08-30 15:56:51","A3179","2019-08-30 15:56:51","0","1"
"22","2",\N,"1","271","1","2019-08-31","6","カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","A3179","2019-08-30 15:56:51","A3179","2019-08-30 15:56:51","0","1"
"23","2",\N,"2","217","1","2019-09-17","2","カレンダー2","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-09-12 14:55:43","CUSTUMER","2019-09-12 14:55:43","0","1"
"24","2",\N,"2","217","1","2019-09-17","2","カレンダー2","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-09-12 14:55:43","CUSTUMER","2019-09-12 14:55:43","0","1"
"25","2",\N,"2","329","1","2019-09-21","6","カレンダー2","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-09-15 10:51:23","B90433","2019-09-17 08:25:16","0","1"
"26","2",\N,"2","329","1","2019-09-21","6","カレンダー2","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-09-15 10:51:24","B90433","2019-09-17 08:25:16","0","1"
"27","2",\N,"5","78","1","2019-11-22","5","【2019/10～】カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-09-16 13:50:48","B90433","2019-11-13 14:43:21","0","1"
"28","2",\N,"5","78","1","2019-11-22","5","【2019/10～】カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-09-16 13:50:48","B90433","2019-11-13 14:43:21","0","1"
"29","2",\N,"2","333","1","2019-09-27","5","カレンダー2","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-09-20 17:31:22","CUSTUMER","2019-09-20 17:31:22","0","1"
"30","2",\N,"2","333","1","2019-09-27","5","カレンダー2","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-09-20 17:31:22","CUSTUMER","2019-09-20 17:31:22","0","1"
"31","2",\N,"6","98","1","2019-11-27","3","【2019/10～】カレンダー2","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-10-16 17:59:16","B90433","2019-11-25 09:17:53","0","1"
"32","2",\N,"6","98","1","2019-11-27","3","【2019/10～】カレンダー2","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-10-16 17:59:16","B90433","2019-11-25 09:17:53","0","1"
"33","2",\N,"5","61","1","2019-11-06","3","【2019/10～】カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-10-25 17:00:06","B90433","2019-11-01 08:32:32","0","1"
"34","2",\N,"5","61","1","2019-11-06","3","【2019/10～】カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-10-25 17:00:06","B90433","2019-11-01 08:32:32","0","1"
"35","2",\N,"5","66","1","2019-11-13","3","【2019/10～】カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-11-08 04:44:55","B90433","2019-11-08 13:07:01","0","1"
"36","2",\N,"5","66","1","2019-11-13","3","【2019/10～】カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-11-08 04:44:55","B90433","2019-11-08 13:07:01","0","1"
"37","2",\N,"6","131","1","2019-12-17","2","【2019/10～】カレンダー2","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-11-25 09:57:43","B90433","2019-12-11 08:26:24","0","1"
"38","2",\N,"6","131","1","2019-12-17","2","【2019/10～】カレンダー2","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-11-25 09:57:43","B90433","2019-12-11 08:26:24","0","1"
"39","2",\N,"5","31","1","2020-01-15","3","【2019/10～】カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-12-10 23:48:49","CUSTUMER","2019-12-10 23:48:49","0","1"
"40","2",\N,"5","31","1","2020-01-15","3","【2019/10～】カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-12-10 23:48:49","CUSTUMER","2019-12-10 23:48:49","0","1"
"41","2",\N,"5","31","1","2020-01-14","2","【2019/10～】カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2020-01-11 14:14:40","CUSTUMER","2020-01-11 14:14:40","0","1"
"42","2",\N,"5","31","1","2020-01-14","2","【2019/10～】カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2020-01-11 14:14:40","CUSTUMER","2020-01-11 14:14:40","0","1"
"43","2",\N,"5","150","1","2020-02-01","6","【2019/10～】カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2020-01-28 17:44:39","CUSTUMER","2020-01-28 17:44:39","0","1"
"44","2",\N,"5","150","1","2020-02-01","6","【2019/10～】カレンダー1","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2020-01-28 17:44:39","CUSTUMER","2020-01-28 17:44:39","0","1"
"45","2",\N,"5","150","1","2020-01-31","5","【2019/10～】カレンダー1","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2020-01-28 22:34:08","CUSTUMER","2020-01-28 22:34:08","0","1"
