"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"16","3","1","A2636","2018-10-09 11:15:16","A2636",\N,"1"
"20","5","1","A3210","2020-04-07 16:00:08","A3210","2020-04-07 16:18:56","2"
"21","5","2","A3210","2020-04-07 16:00:10","A3210","2020-04-07 16:20:25","2"
"22","6","3","A3210","2020-04-07 16:00:45","A3210","2020-04-07 16:22:33","2"
"23","6","4","A3210","2020-04-07 16:00:47","A3210","2020-04-07 16:23:51","2"
"24","7","1","A3210","2020-04-07 16:02:45","A3210","2020-04-07 16:24:55","2"
"25","7","2","A3210","2020-04-07 16:02:47","A3210","2020-04-07 16:25:52","2"
"26","7","7","A3210","2020-04-07 16:02:55","A3210","2020-04-07 16:26:51","2"
"27","7","3","A3210","2020-04-07 16:02:49","A3210","2020-04-07 16:27:57","2"
"28","7","8","A3210","2020-04-07 16:02:57","A3210","2020-04-07 16:29:34","2"
"29","7","10","A3210","2020-04-07 16:03:00","A3210","2020-04-07 16:40:31","2"
"30","7","9","A3210","2020-04-07 16:02:59","A3210","2020-04-07 16:38:13","2"
"31","7","6","A3210","2020-04-07 16:02:53","A3210","2020-04-07 16:39:23","2"
"32","7","5","A3210","2020-04-07 16:02:52","A3210","2020-04-07 16:43:05","2"
"33","7","4","A3210","2020-04-07 16:02:50","A3210","2020-04-07 16:44:01","2"
